,doc,line_id,value,entity
91684,X51006414433,38,FOLLOW,O
91685,X51006414433,38,US,O
91686,X51006414433,38,ON,O
91687,X51006414433,38,FACEBOOK!,O
91688,X51006414433,39,FACEBOOK.COM/BARWANGRICE,O
91689,X51006414512,1,BHPETROL,B-company
91690,X51006414512,1,PERMAS,I-company
91691,X51006414512,1,JAYA,I-company
91692,X51006414512,1,2,I-company
91693,X51006414512,2,LOT,B-address
91694,X51006414512,2,PTD,I-address
91695,X51006414512,2,101051,I-address
91696,X51006414512,3,JALAN,I-address
91697,X51006414512,3,PERMAS,I-address
91698,X51006414512,3,10/10,I-address
91699,X51006414512,4,8175,O
91700,X51006414512,4,"MASAI,",I-address
91701,X51006414512,4,JOHOR,I-address
91702,X51006414512,5,PREPAY,O
91703,X51006414512,5,CHIT,O
91704,X51006414512,5,NUMBER,O
91705,X51006414512,6,26971,O
91706,X51006414512,7,THIS,O
91707,X51006414512,7,IS,O
91708,X51006414512,7,NOT,O
91709,X51006414512,7,A,O
91710,X51006414512,7,RECEIPT,O
91711,X51006414512,8,A,O
91712,X51006414512,8,TAX,O
91713,X51006414512,8,INVOICE,O
91714,X51006414512,8,WILL,O
91715,X51006414512,8,BE,O
91716,X51006414512,8,ISSUED,O
91717,X51006414512,8,UPON,O
91718,X51006414512,8,THE,O
91719,X51006414512,9,COMPLETION,O
91720,X51006414512,9,OF,O
91721,X51006414512,9,THE,O
91722,X51006414512,9,SALE,O
91723,X51006414512,9,TRANSACTION,O
91724,X51006414512,10,03-04-2018,B-date
91725,X51006414512,10,08:15:14,O
91726,X51006414512,11,CASHIER:,O
91727,X51006414512,11,465,O
91728,X51006414512,12,TRANSACTION,O
91729,X51006414512,12,NO:,O
91730,X51006414512,12,1-481374,O
91731,X51006414512,13,ITEM,O
91732,X51006414512,14,U\PRICE,O
91733,X51006414512,15,QNTY,O
91734,X51006414512,15,AMOUNT,O
91735,X51006414512,16,PPF,O
91736,X51006414512,17,P6,O
91737,X51006414512,18,1.000,O
91738,X51006414512,19,50,O
91739,X51006414512,20,50.00,B-total
91740,X51006414512,21,TOTAL,O
91741,X51006414512,21,AMOUNT,O
91742,X51006414512,22,CASH,O
91743,X51006414512,23,RM,O
91744,X51006414512,24,THANK,O
91745,X51006414512,24,YOU,O
91746,X51006414512,24,FOR,O
91747,X51006414512,24,SHOPPING,O
91748,X51006414512,24,AT,O
91749,X51006414512,24,BHPETROMART,O
91750,X51006414512,25,CUSTOMER,O
91751,X51006414512,25,SERVICE,O
91752,X51006414512,25,1-300-22-2828,O
91753,X51006414512,26,50.00,O
91754,X51006414532,1,THE,O
91755,X51006414532,1,GEOVENTURE,O
91756,X51006414532,2,(FREEDOM,O
91757,X51006414532,2,OPTIMUM,B-company
91758,X51006414532,2,SDN,I-company
91759,X51006414532,2,BHD),O
91760,X51006414532,3,1122485-W,O
91761,X51006414532,4,C1,B-address
91762,X51006414532,4,"SEAFRONT,",I-address
91763,X51006414532,4,BERJAYA,O
91764,X51006414532,4,WATERFRONT,I-address
91765,X51006414532,4,"COMPLEX,",I-address
91766,X51006414532,5,88,I-address
91767,X51006414532,5,JALAN,I-address
91768,X51006414532,5,IBRAHIM,I-address
91769,X51006414532,5,"SULTAN,",I-address
91770,X51006414532,6,STULANG,I-address
91771,X51006414532,6,LAUT,I-address
91772,X51006414532,6,"80300,",I-address
91773,X51006414532,7,JOHOR,I-address
91774,X51006414532,7,"BAHRU,",I-address
91775,X51006414532,7,JOHOR.,I-address
91776,X51006414532,8,TEL:,O
91777,X51006414532,8,07-2213800,O
91778,X51006414532,9,GST,O
91779,X51006414532,9,REG,O
91780,X51006414532,9,NO.,O
91781,X51006414532,9,001699237888,O
91782,X51006414532,10,SIMPLIFIED,O
91783,X51006414532,10,TAX,O
91784,X51006414532,10,INVOICE,O
91785,X51006414532,11,INVOICE,O
91786,X51006414532,11,:246274,O
91787,X51006414532,12,CASHIER:RASHER,O
91788,X51006414532,13,TABLE,O
91789,X51006414532,14,DATE,O
91790,X51006414532,14,:,O
91791,X51006414532,14,6/4/2018,B-date
91792,X51006414532,14,21:44:42,O
91793,X51006414532,15,PAX:0,O
91794,X51006414532,16,ITEM,O
91795,X51006414532,17,QTY,O
91796,X51006414532,18,U/P,O
91797,X51006414532,18,(RM),O
91798,X51006414532,19,DISC(%),O
91799,X51006414532,20,AMT,O
91800,X51006414532,20,(RM),O
91801,X51006414532,21,S,O
91802,X51006414532,21,SPECIAL,O
91803,X51006414532,21,TG,O
91804,X51006414532,21,TOWER,O
91805,X51006414532,21,01,O
91806,X51006414532,22,BGB88,O
91807,X51006414532,23,1,O
91808,X51006414532,24,75.47,O
91809,X51006414532,25,0+0,O
91810,X51006414532,26,75.47,O
91811,X51006414532,27,S,O
91812,X51006414532,27,ICED,O
91813,X51006414532,27,CAFE,O
91814,X51006414532,27,LATTE,O
91815,X51006414532,28,BNA22,O
91816,X51006414532,29,1,O
91817,X51006414532,30,8.58,O
91818,X51006414532,31,0+0,O
91819,X51006414532,32,8.58,O
91820,X51006414532,33,SUB,O
91821,X51006414532,33,TOTAL:,O
91822,X51006414532,34,RM,O
91823,X51006414532,34,84.05,O
91824,X51006414532,35,S,O
91825,X51006414532,36,SERVICE,O
91826,X51006414532,36,CHARGE:,O
91827,X51006414532,37,RM,O
91828,X51006414532,37,8.41,O
91829,X51006414532,38,TOTAL,O
91830,X51006414532,38,SALES(EXCL.,O
91831,X51006414532,38,GST),O
91832,X51006414532,39,RM,O
91833,X51006414532,39,92.46,O
91834,X51006414532,40,GST,O
91835,X51006414532,40,6%,O
91836,X51006414532,40,ON,O
91837,X51006414532,40,RM,O
91838,X51006414532,40,92.46,O
91839,X51006414532,41,RM,O
91840,X51006414532,41,5.54,O
91841,X51006414532,42,TOTAL,O
91842,X51006414532,42,SALES(INCL.GST,O
91843,X51006414532,42,6%),O
91844,X51006414532,43,RM,O
91845,X51006414532,43,98.00,B-total
91846,X51006414532,44,ROUNDING,O
91847,X51006414532,44,ADJUSTMENT,O
91848,X51006414532,44,:,O
91849,X51006414532,45,RM,O
91850,X51006414532,45,0.00,O
91851,X51006414532,46,TOTAL,O
91852,X51006414532,47,RM,O
91853,X51006414532,47,98.00,O
91854,X51006414532,48,CASH,O
91855,X51006414532,49,RM,O
91856,X51006414532,49,100.00,O
91857,X51006414532,50,CHANGE,O
91858,X51006414532,51,RM,O
91859,X51006414532,51,2.00,O
91860,X51006414532,52,MAIN,O
91861,X51006414532,52,ITEM,O
91862,X51006414532,52,COUNT,O
91863,X51006414532,53,2,O
91864,X51006414532,54,TOTAL,O
91865,X51006414532,54,DISCOUNT,O
91866,X51006414532,55,RM,O
91867,X51006414532,55,0.00,O
91868,X51006414532,56,GST,O
91869,X51006414532,56,SUMMARY,O
91870,X51006414532,57,AMOUNT(RM),O
91871,X51006414532,58,TAX(RM),O
91872,X51006414532,59,S,O
91873,X51006414532,60,6%,O
91874,X51006414532,61,92.46,O
91875,X51006414532,62,5.54,O
91876,X51006414532,63,Z,O
91877,X51006414532,64,0%,O
91878,X51006414532,65,0.00,O
91879,X51006414532,66,0.00,O
91880,X51006414532,67,:,O
91881,X51006414532,68,A6,O
91882,X51006414593,1,UNIHAKKA,B-company
91883,X51006414593,1,INTERNATIONAL,I-company
91884,X51006414593,1,SDN,I-company
91885,X51006414593,1,BHD,I-company
91886,X51006414593,2,14,B-date
91887,X51006414593,2,APR,I-date
91888,X51006414593,2,2018,I-date
91889,X51006414593,2,18:11,O
91890,X51006414593,3,(867388-U),O
91891,X51006414593,4,"12,",B-address
91892,X51006414593,4,JALAN,I-address
91893,X51006414593,4,TAMPOI,I-address
91894,X51006414593,4,"7/4,KAWASAN",I-address
91895,X51006414593,4,PERINDUSTRIAN,I-address
91896,X51006414593,5,"TAMPOI,81200",I-address
91897,X51006414593,5,JOHOR,I-address
91898,X51006414593,5,"BAHRU,JOHOR",I-address
91899,X51006414593,6,TAXINVOICE,O
91900,X51006414593,7,INVOICE,O
91901,X51006414593,7,#,O
91902,X51006414593,7,:,O
91903,X51006414593,7,OR18041402160201,O
91904,X51006414593,8,ITEM,O
91905,X51006414593,9,QTY,O
91906,X51006414593,10,TOTAL,O
91907,X51006414593,11,SR,O
91908,X51006414593,11,I00100000025-,O
91909,X51006414593,11,1,O
91910,X51006414593,11,MEAT,O
91911,X51006414593,11,+,O
91912,X51006414593,11,2,O
91913,X51006414593,11,VEGE,O
91914,X51006414593,12,$6.00,O
91915,X51006414593,13,1,O
91916,X51006414593,14,$6.00,O
91917,X51006414593,15,SR,O
91918,X51006414593,15,I00100000170-,O
91919,X51006414593,15,IMPORTED,O
91920,X51006414593,15,VEGGIES,O
91921,X51006414593,16,$1.60,O
91922,X51006414593,17,1,O
91923,X51006414593,18,$1.60,O
91924,X51006414593,19,SR,O
91925,X51006414593,19,I00100000169-,O
91926,X51006414593,19,VEGGIES,O
91927,X51006414593,20,$1.30,O
91928,X51006414593,21,1,O
91929,X51006414593,22,$1.30,O
91930,X51006414593,23,TOTAL,O
91931,X51006414593,23,AMOUNT:,O
91932,X51006414593,23,$8.90,B-total
91933,X51006414593,24,GST,O
91934,X51006414593,24,@6%:,O
91935,X51006414593,24,$0.50,O
91936,X51006414593,25,NETT,O
91937,X51006414593,25,TOTAL:,O
91938,X51006414593,25,$8.90,O
91939,X51006414593,26,PAYMENT,O
91940,X51006414593,26,MODE,O
91941,X51006414593,27,CASH,O
91942,X51006414593,28,$8.90,O
91943,X51006414593,29,CHANGE,O
91944,X51006414593,30,$0.00,O
91945,X51006414593,31,GST,O
91946,X51006414593,31,SUMMARY,O
91947,X51006414593,32,AMOUNT($),O
91948,X51006414593,33,TAX($),O
91949,X51006414593,34,SR,O
91950,X51006414593,34,=,O
91951,X51006414593,34,GST,O
91952,X51006414593,34,@6%,O
91953,X51006414593,35,8.40,O
91954,X51006414593,36,0.50,O
91955,X51006414593,37,GST,O
91956,X51006414593,37,REG,O
91957,X51006414593,37,#000656195584,O
91958,X51006414593,38,BAR,O
91959,X51006414593,38,WANG,O
91960,X51006414593,38,RICE@PERMAS,O
91961,X51006414593,38,JAYA,O
91962,X51006414593,39,(PRICE,O
91963,X51006414593,39,INCLUSIVE,O
91964,X51006414593,39,OF,O
91965,X51006414593,39,GST),O
91966,X51006414593,40,THANK,O
91967,X51006414593,40,YOU,O
91968,X51006414593,40,&,O
91969,X51006414593,40,COME,O
91970,X51006414593,40,AGAIN!,O
91971,X51006414593,41,LIKE,O
91972,X51006414593,41,AND,O
91973,X51006414593,41,FOLLOW,O
91974,X51006414593,41,US,O
91975,X51006414593,41,ON,O
91976,X51006414593,41,FACEBOOK!,O
91977,X51006414593,42,FACEBOOK.COM/BARWANGRICE,O
91978,X51006414593,43,AMOUNT,O
91979,X51006414600,1,AEON,B-company
91980,X51006414600,1,CO.,I-company
91981,X51006414600,1,(M),I-company
91982,X51006414600,1,BHD,I-company
91983,X51006414600,1,(126926-H),O
91984,X51006414600,2,3RD,B-address
91985,X51006414600,2,"FLR,",I-address
91986,X51006414600,2,AEON,I-address
91987,X51006414600,2,SC,I-address
91988,X51006414600,3,JLN,I-address
91989,X51006414600,3,"JEJAKA,",I-address
91990,X51006414600,4,"CHERAS,",I-address
91991,X51006414600,4,55100,I-address
91992,X51006414600,4,KUALA,I-address
91993,X51006414600,4,LUMPUR,I-address
91994,X51006414600,5,GST,O
91995,X51006414600,5,ID,O
91996,X51006414600,5,:,O
91997,X51006414600,5,002017394688,O
91998,X51006414600,6,SHOPPING,O
91999,X51006414600,6,HOURS,O
92000,X51006414600,7,SUN-THU:1000,O
92001,X51006414600,7,-,O
92002,X51006414600,7,2200,O
92003,X51006414600,8,FRI-SAT:1000,O
92004,X51006414600,8,-,O
92005,X51006414600,8,2300,O
92006,X51006414600,9,3X,O
92007,X51006414600,9,000001032177,O
92008,X51006414600,10,10.35SR,O
92009,X51006414600,11,MAMEE,O
92010,X51006414600,11,MONSTER,O
92011,X51006414600,11,@3.45,O
92012,X51006414600,12,ITEM,O
92013,X51006414600,12,PROMO,O
92014,X51006414600,12,@2.89,O
92015,X51006414600,13,-1.68,O
92016,X51006414600,14,3X,O
92017,X51006414600,14,000007533693,O
92018,X51006414600,15,32.70SR,O
92019,X51006414600,16,CL,O
92020,X51006414600,16,FROZEN,O
92021,X51006414600,16,EDAMA,O
92022,X51006414600,16,@,O
92023,X51006414600,16,10.90,O
92024,X51006414600,17,1X,O
92025,X51006414600,17,000003610237,O
92026,X51006414600,18,YAKULT,O
92027,X51006414600,18,ACE,O
92028,X51006414600,18,LIG,O
92029,X51006414600,19,2X,O
92030,X51006414600,19,000001888854,O
92031,X51006414600,20,0.40SR,O
92032,X51006414600,21,PLASTICS,O
92033,X51006414600,21,BAG,O
92034,X51006414600,21,@0.20,O
92035,X51006414600,22,SUB-TOTAL,O
92036,X51006414600,23,50.92,O
92037,X51006414600,24,TOTAL,O
92038,X51006414600,24,SALES,O
92039,X51006414600,24,INCL,O
92040,X51006414600,24,GST,O
92041,X51006414600,25,50.92,O
92042,X51006414600,26,ROUNDING,O
92043,X51006414600,26,ADJ,O
92044,X51006414600,27,-0.02,O
92045,X51006414600,28,TOTAL,O
92046,X51006414600,28,AFTER,O
92047,X51006414600,28,ADJ,O
92048,X51006414600,28,INCL,O
92049,X51006414600,28,GST,O
92050,X51006414600,29,50.90,B-total
92051,X51006414600,30,VISA,O
92052,X51006414600,31,50.90,O
92053,X51006414600,32,ACC,O
92054,X51006414600,32,NO.:,O
92055,X51006414600,32,428332******1296,O
92056,X51006414600,33,ITEM,O
92057,X51006414600,33,COUNT,O
92058,X51006414600,33,9,O
92059,X51006414600,34,CHANGE,O
92060,X51006414600,34,AMT,O
92061,X51006414600,35,0.00,O
92062,X51006414600,36,INVOICE,O
92063,X51006414600,36,NO:,O
92064,X51006414600,36,2018041410130120300,O
92065,X51006414600,37,GST,O
92066,X51006414600,37,SUMMARY,O
92067,X51006414600,38,AMOUNT,O
92068,X51006414600,39,TAX,O
92069,X51006414600,40,SR,O
92070,X51006414600,40,@,O
92071,X51006414600,40,6%,O
92072,X51006414600,41,48.04,O
92073,X51006414600,42,2.88,O
92074,X51006414600,43,TOTAL,O
92075,X51006414600,44,48.04,O
92076,X51006414600,45,2.88,O
92077,X51006414600,46,14/04/2018,B-date
92078,X51006414600,46,18:30,O
92079,X51006414600,47,1013,O
92080,X51006414600,47,012,O
92081,X51006414600,47,0120300,O
92082,X51006414600,48,0253082,O
92083,X51006414600,48,SUBAIDAH,O
92084,X51006414600,48,BINTI,O
92085,X51006414600,48,ABAS,O
92086,X51006414600,49,TEBRAU,O
92087,X51006414600,49,CITY,O
92088,X51006414600,50,TEL,O
92089,X51006414600,50,1-300-80-AEON,O
92090,X51006414600,50,(2366),O
92091,X51006414600,51,THANK,O
92092,X51006414600,51,YOU,O
92093,X51006414600,51,FOR,O
92094,X51006414600,51,YOUR,O
92095,X51006414600,51,PATRONAGE,O
92096,X51006414600,52,PLEASE,O
92097,X51006414600,52,COME,O
92098,X51006414600,52,AGAIN,O
92099,X51006414600,53,9.15SR,O
92100,X51006414702,1,TRIPLE,B-company
92101,X51006414702,1,SIX,I-company
92102,X51006414702,1,POINT,I-company
92103,X51006414702,1,ENTERPRISE,I-company
92104,X51006414702,1,666,I-company
92105,X51006414702,2,NO,B-address
92106,X51006414702,2,14&,I-address
92107,X51006414702,2,16,I-address
92108,X51006414702,2,JALAN,I-address
92109,X51006414702,2,4/3,I-address
92110,X51006414702,2,BANDAR,I-address
92111,X51006414702,2,BARU,I-address
92112,X51006414702,2,JAY,I-address
92113,X51006414702,3,TEL:016-7574666,O
92114,X51006414702,4,RECEIPT,O
92115,X51006414702,4,NO:,O
92116,X51006414702,4,REC-0016614,O
92117,X51006414702,5,DATE:,O
92118,X51006414702,5,23-04-2018,B-date
92119,X51006414702,5,06:29:01,O
92120,X51006414702,5,PM,O
92121,X51006414702,6,PAYMENT,O
92122,X51006414702,6,TYPE:,O
92123,X51006414702,6,CASH,O
92124,X51006414702,7,RECEIPT,O
92125,X51006414702,8,(RECEIPT,O
92126,X51006414702,8,NO.:,O
92127,X51006414702,8,REC-0016614),O
92128,X51006414702,9,QTY,O
92129,X51006414702,9,ITEM,O
92130,X51006414702,10,PRICE,O
92131,X51006414702,11,TOTAL,O
92132,X51006414702,12,24,O
92133,X51006414702,13,4.30,O
92134,X51006414702,14,96.00,O
92135,X51006414702,15,X,O
92136,X51006414702,16,JAPAN,O
92137,X51006414702,16,GREEN,O
92138,X51006414702,17,TEA,O
92139,X51006414702,17,580ML,O
92140,X51006414702,18,(DISC:,O
92141,X51006414702,18,7.2000),O
92142,X51006414702,19,1X,O
92143,X51006414702,20,HWA,O
92144,X51006414702,20,TAI,O
92145,X51006414702,20,LUXURY,O
92146,X51006414702,21,3.90,O
92147,X51006414702,22,3.90,O
92148,X51006414702,23,COKLAT,O
92149,X51006414702,23,CREAM,O
92150,X51006414702,24,1X,O
92151,X51006414702,25,HWA,O
92152,X51006414702,25,TAI,O
92153,X51006414702,25,LUXURY,O
92154,X51006414702,26,3.90,O
92155,X51006414702,27,3.90,O
92156,X51006414702,28,PEANUTS,O
92157,X51006414702,29,CRACKER,O
92158,X51006414702,30,2X,O
92159,X51006414702,31,HWA,O
92160,X51006414702,31,TAI,O
92161,X51006414702,31,LUXURY,O
92162,X51006414702,32,3.90,O
92163,X51006414702,33,7.80,O
92164,X51006414702,34,LEMON,O
92165,X51006414702,34,CREAM,O
92166,X51006414702,35,1X,O
92167,X51006414702,36,BENTO,O
92168,X51006414702,36,SWEET,O
92169,X51006414702,37,12.90,O
92170,X51006414702,38,12.90,O
92171,X51006414702,39,SPICY,O
92172,X51006414702,40,1X,O
92173,X51006414702,41,30.90,O
92174,X51006414702,42,30.90,O
92175,X51006414702,43,20BARS,O
92176,X51006414702,44,1X,O
92177,X51006414702,45,YEOS,O
92178,X51006414702,45,SOYA,O
92179,X51006414702,45,1L,O
92180,X51006414702,46,2.50,O
92181,X51006414702,47,2.50,O
92182,X51006414702,48,DISCOUNT,O
92183,X51006414702,49,7.20,O
92184,X51006414702,50,TOTAL,O
92185,X51006414702,50,AMOUNT,O
92186,X51006414702,51,157.90,B-total
92187,X51006414702,52,TENDERED,O
92188,X51006414702,53,160.00,O
92189,X51006414702,54,CHANGE,O
92190,X51006414702,55,2,O
92191,X51006414702,55,10,O
92192,X51006414702,56,(RM),O
92193,X51006414702,57,(RM),O
92194,X51006414702,58,HEY,O
92195,X51006414702,58,SONG,O
92196,X51006414702,59,TANGO,O
92197,X51006414702,59,ALMONDS,O
92198,X51006414708,1,RESTORAN,B-company
92199,X51006414708,1,HWA,I-company
92200,X51006414708,1,MUI,I-company
92201,X51006414708,1,SUTERA,I-company
92202,X51006414708,1,SDN,I-company
92203,X51006414708,1,BHD,I-company
92204,X51006414708,2,"50,JALAN",B-address
92205,X51006414708,2,TANJUNG,I-address
92206,X51006414708,2,5/4,I-address
92207,X51006414708,3,TAMAN,I-address
92208,X51006414708,3,"UTAMA,",I-address
92209,X51006414708,4,81300,I-address
92210,X51006414708,4,SKUDAI,I-address
92211,X51006414708,4,",JOHOR",I-address
92212,X51006414708,5,TEL:,O
92213,X51006414708,5,607-562,O
92214,X51006414708,5,5513,O
92215,X51006414708,6,[,O
92216,X51006414708,6,GST,O
92217,X51006414708,6,ID,O
92218,X51006414708,6,:,O
92219,X51006414708,6,001177063424,O
92220,X51006414708,6,],O
92221,X51006414708,7,TAX,O
92222,X51006414708,7,INVOICE,O
92223,X51006414708,8,TABLE,O
92224,X51006414708,9,INV,O
92225,X51006414708,9,NO,O
92226,X51006414708,9,:,O
92227,X51006414708,10,74865,O
92228,X51006414708,11,15,O
92229,X51006414708,12,CASHIER,O
92230,X51006414708,12,:,O
92231,X51006414708,12,WAITER-WAITER,O
92232,X51006414708,13,DATE,O
92233,X51006414708,13,:,O
92234,X51006414708,14,29/04/2018,B-date
92235,X51006414708,14,-,O
92236,X51006414708,14,1:55:30,O
92237,X51006414708,14,PM,O
92238,X51006414708,15,QTY,O
92239,X51006414708,16,DESCRIPTION,O
92240,X51006414708,17,TOTAL,O
92241,X51006414708,17,(RM),O
92242,X51006414708,17,TAX,O
92243,X51006414708,18,1,O
92244,X51006414708,19,BLACK,O
92245,X51006414708,19,PEPPER,O
92246,X51006414708,20,18.90,O
92247,X51006414708,20,SR,O
92248,X51006414708,21,5.18,O
92249,X51006414708,22,1,O
92250,X51006414708,23,CHEESY,O
92251,X51006414708,23,CHICKEN,O
92252,X51006414708,23,CHOP,O
92253,X51006414708,24,20.90,O
92254,X51006414708,24,SR,O
92255,X51006414708,25,86.32,O
92256,X51006414708,26,1,O
92257,X51006414708,27,GRILLED,O
92258,X51006414708,27,BLACK,O
92259,X51006414708,27,PEPPER,O
92260,X51006414708,28,20.90,O
92261,X51006414708,28,SR,O
92262,X51006414708,29,SR,O
92263,X51006414708,29,6%,O
92264,X51006414708,30,KEN,O
92265,X51006414708,30,CHOP,O
92266,X51006414708,31,1,O
92267,X51006414708,32,FRIED,O
92268,X51006414708,32,KUEY,O
92269,X51006414708,32,TEOW,O
92270,X51006414708,33,9.00,O
92271,X51006414708,33,SR,O
92272,X51006414708,34,TAX,O
92273,X51006414708,34,(RM),O
92274,X51006414708,35,1,O
92275,X51006414708,36,BUTTER,O
92276,X51006414708,36,&,O
92277,X51006414708,36,KAYA,O
92278,X51006414708,36,TOAST,O
92279,X51006414708,37,2.40,O
92280,X51006414708,37,SR,O
92281,X51006414708,38,AMOUNT,O
92282,X51006414708,38,(RM),O
92283,X51006414708,39,1,O
92284,X51006414708,40,TEA,O
92285,X51006414708,40,(B),O
92286,X51006414708,41,3.30,O
92287,X51006414708,41,SR,O
92288,X51006414708,42,GST,O
92289,X51006414708,42,SUMMARY,O
92290,X51006414708,43,1,O
92291,X51006414708,44,APPLE,O
92292,X51006414708,44,JUICE,O
92293,X51006414708,44,(ICE),O
92294,X51006414708,45,8.80,O
92295,X51006414708,45,SR,O
92296,X51006414708,46,10.00-,O
92297,X51006414708,47,1,O
92298,X51006414708,48,SOURSOP,O
92299,X51006414708,48,SMOOTHIES,O
92300,X51006414708,49,7.30,O
92301,X51006414708,49,SR,O
92302,X51006414708,50,ITEM,O
92303,X51006414708,50,COUNT:,O
92304,X51006414708,50,8,O
92305,X51006414708,51,TOTAL,O
92306,X51006414708,51,AMT,O
92307,X51006414708,51,INCL.,O
92308,X51006414708,51,@,O
92309,X51006414708,51,GST,O
92310,X51006414708,51,6%,O
92311,X51006414708,51,:,O
92312,X51006414708,52,91.50,B-total
92313,X51006414708,53,ROUNDING,O
92314,X51006414708,53,ADJUSTMENT,O
92315,X51006414708,54,0.00,O
92316,X51006414708,55,TOTAL,O
92317,X51006414708,56,91.50,O
92318,X51006414708,57,CASH,O
92319,X51006414708,58,101.50,O
92320,X51006414708,59,CHANGE,O
92321,X51006414708,59,RETURNED,O
92322,X51006414715,1,SECRET,B-company
92323,X51006414715,1,RECIPE,I-company
92324,X51006414715,1,RESTAURANT,I-company
92325,X51006414715,2,(COMPANY,O
92326,X51006414715,2,NO,O
92327,X51006414715,2,559208-M),O
92328,X51006414715,3,LOT,B-address
92329,X51006414715,3,"G16,",I-address
92330,X51006414715,3,PERMAS,I-address
92331,X51006414715,3,JAYA,I-address
92332,X51006414715,3,JUSCO,I-address
92333,X51006414715,4,TEL,O
92334,X51006414715,4,:,O
92335,X51006414715,4,07-3889980,O
92336,X51006414715,5,TABLE,O
92337,X51006414715,5,#11,O
92338,X51006414715,6,BILL,O
92339,X51006414715,7,#1,O
92340,X51006414715,8,ORDER,O
92341,X51006414715,8,#P3057498,O
92342,X51006414715,9,COVERS,O
92343,X51006414715,9,#1,O
92344,X51006414715,10,TAX,O
92345,X51006414715,10,INVOICE,O
92346,X51006414715,10,#P1176502,O
92347,X51006414715,11,1,O
92348,X51006414715,12,M/ROOM,O
92349,X51006414715,12,CHIC,O
92350,X51006414715,12,(RICE),O
92351,X51006414715,13,16.98,O
92352,X51006414715,13,S,O
92353,X51006414715,14,1,O
92354,X51006414715,15,SP/TI,O
92355,X51006414715,15,MBALL,O
92356,X51006414715,15,CHK,O
92357,X51006414715,16,18.87,O
92358,X51006414715,16,S,O
92359,X51006414715,17,RM,O
92360,X51006414715,18,SUBTOTAL,O
92361,X51006414715,19,RM41.81,B-total
92362,X51006414715,20,TOTAL,O
92363,X51006414715,21,RM41.81,O
92364,X51006414715,22,2,O
92365,X51006414715,22,ITEMS,O
92366,X51006414715,23,CASH,O
92367,X51006414715,24,42.00,O
92368,X51006414715,25,ROUNDING,O
92369,X51006414715,26,RM-0.01,O
92370,X51006414715,27,CHANGE,O
92371,X51006414715,28,0.20,O
92372,X51006414715,29,SV,O
92373,X51006414715,29,CHG,O
92374,X51006414715,29,@,O
92375,X51006414715,29,10%,O
92376,X51006414715,29,SALES,O
92377,X51006414715,30,RM35.85,O
92378,X51006414715,31,SV,O
92379,X51006414715,31,CHG,O
92380,X51006414715,31,@,O
92381,X51006414715,31,10%,O
92382,X51006414715,31,AMOUNT,O
92383,X51006414715,32,RM3.59,O
92384,X51006414715,33,S,O
92385,X51006414715,33,=,O
92386,X51006414715,33,GST,O
92387,X51006414715,33,@,O
92388,X51006414715,33,6%,O
92389,X51006414715,33,SALES,O
92390,X51006414715,34,RM39.44,O
92391,X51006414715,35,S,O
92392,X51006414715,35,=,O
92393,X51006414715,35,GST,O
92394,X51006414715,35,@,O
92395,X51006414715,35,6%,O
92396,X51006414715,35,INCLUDED,O
92397,X51006414715,36,RM2.37,O
92398,X51006414715,37,*,O
92399,X51006414715,37,INDICATES,O
92400,X51006414715,37,TAXED,O
92401,X51006414715,37,ITEMS,O
92402,X51006414715,38,P1-286815,O
92403,X51006414715,39,GST,O
92404,X51006414715,39,NO.,O
92405,X51006414715,39,000260571136,O
92406,X51006414715,40,THANK,O
92407,X51006414715,40,YOU.,O
92408,X51006414715,40,PLEASE,O
92409,X51006414715,40,COME,O
92410,X51006414715,40,AGAIN!,O
92411,X51006414715,41,FAX:,O
92412,X51006414715,41,07-3889981,O
92413,X51006414715,42,4/22/2018,B-date
92414,X51006414715,42,08:10PM,O
92415,X51006414715,42,SV-WANI,O
92416,X51006414717,1,AEON,B-company
92417,X51006414717,1,CO.,I-company
92418,X51006414717,1,(M),I-company
92419,X51006414717,1,BHD,I-company
92420,X51006414717,1,(126926-H),O
92421,X51006414717,2,3RD,B-address
92422,X51006414717,2,"FLR,",I-address
92423,X51006414717,2,AEON,I-address
92424,X51006414717,2,SC,I-address
92425,X51006414717,3,JLN,I-address
92426,X51006414717,3,"JEJAKA,",I-address
92427,X51006414717,4,"CHERAS,",I-address
92428,X51006414717,4,55100,I-address
92429,X51006414717,4,KUALA,I-address
92430,X51006414717,4,LUMPUR,I-address
92431,X51006414717,5,GST,O
92432,X51006414717,5,ID,O
92433,X51006414717,5,:,O
92434,X51006414717,5,002017394688,O
92435,X51006414717,6,SHOPPING,O
92436,X51006414717,6,HOURS,O
92437,X51006414717,7,SUN-THU:1000,O
92438,X51006414717,7,-,O
92439,X51006414717,7,2200,O
92440,X51006414717,8,FRI-SAT:1000,O
92441,X51006414717,8,-,O
92442,X51006414717,8,2300,O
92443,X51006414717,9,1X,O
92444,X51006414717,9,000001227192,O
92445,X51006414717,10,4.60ZR,O
92446,X51006414717,11,QL,O
92447,X51006414717,11,CLASSIC,O
92448,X51006414717,11,EGGS,O
92449,X51006414717,12,1X,O
92450,X51006414717,12,000000812238,O
92451,X51006414717,13,0.88ZR,O
92452,X51006414717,14,WHITE,O
92453,X51006414717,14,GARLIC,O
92454,X51006414717,15,1X,O
92455,X51006414717,15,000000812177,O
