,doc,line_id,value,entity
68242,X51008142034,19,2.49,O
68243,X51008142034,20,2.49,O
68244,X51008142034,21,500ML,O
68245,X51008142034,21,COKE,O
68246,X51008142034,22,SR-9555589200392,O
68247,X51008142034,23,1,address-B
68248,X51008142034,24,2.20,O
68249,X51008142034,25,2.20,O
68250,X51008142034,26,SUB,O
68251,X51008142034,26,TOTAL,O
68252,X51008142034,26,:,O
68253,X51008142034,26,RM,O
68254,X51008142034,27,4.69,O
68255,X51008142034,28,ROUNDING,O
68256,X51008142034,28,ADJ,O
68257,X51008142034,28,:,O
68258,X51008142034,28,RM,O
68259,X51008142034,29,0.01,O
68260,X51008142034,30,TOTAL,O
68261,X51008142034,30,SALES,O
68262,X51008142034,30,INCLUSIVE,O
68263,X51008142034,30,GST,O
68264,X51008142034,30,:,O
68265,X51008142034,30,RM,O
68266,X51008142034,31,4.70,total-B
68267,X51008142034,32,CASH,O
68268,X51008142034,32,:,O
68269,X51008142034,32,RM,O
68270,X51008142034,33,5.00,O
68271,X51008142034,34,CHANGE,O
68272,X51008142034,34,:,O
68273,X51008142034,34,RM,O
68274,X51008142034,35,0.30,O
68275,X51008142034,36,GST,O
68276,X51008142034,36,SUMMARY,O
68277,X51008142034,37,AMOUNT,O
68278,X51008142034,38,GST,O
68279,X51008142034,38,AMT,O
68280,X51008142034,39,SR@6.00%,O
68281,X51008142034,40,4.43,O
68282,X51008142034,41,0.26,O
68283,X51008142034,42,ZR@0.00%,O
68284,X51008142034,43,0.00,O
68285,X51008142034,44,0.00,O
68286,X51008142034,45,NO.,O
68287,X51008142034,45,OF,O
68288,X51008142034,45,ITEM,O
68289,X51008142034,45,:,O
68290,X51008142034,45,2,O
68291,X51008142034,46,TOTAL,O
68292,X51008142034,46,QTY.,O
68293,X51008142034,46,:,O
68294,X51008142034,46,2,O
68295,X51008142034,47,PRINTEDBY,O
68296,X51008142034,47,:,O
68297,X51008142034,47,290900,O
68298,X51008142034,48,GOODS,O
68299,X51008142034,48,SOLD,O
68300,X51008142034,48,ARE,O
68301,X51008142034,48,NOT,O
68302,X51008142034,48,RETURNABLE,O
68303,X51008142034,49,THANK,O
68304,X51008142034,49,"YOU,",O
68305,X51008142034,49,PLEASE,O
68306,X51008142034,49,COME,O
68307,X51008142034,49,AGAIN,O
68308,X51008142038,1,99,company-B
68309,X51008142038,1,SPEED,company-I
68310,X51008142038,1,MART,company-I
68311,X51008142038,1,S/B,company-I
68312,X51008142038,1,(519537-X),O
68313,X51008142038,2,LOT,address-B
68314,X51008142038,2,P.T.,address-I
68315,X51008142038,2,"2811,",address-I
68316,X51008142038,2,JALAN,address-I
68317,X51008142038,2,"ANGSA,",address-I
68318,X51008142038,3,TAMAN,address-I
68319,X51008142038,3,BERKELEY,address-I
68320,X51008142038,4,41150,address-I
68321,X51008142038,4,"KLANG,",address-I
68322,X51008142038,4,SELANGOR,address-I
68323,X51008142038,5,1225-DENGKIL,address-I
68324,X51008142038,6,GST,O
68325,X51008142038,6,ID.,O
68326,X51008142038,6,NO,O
68327,X51008142038,6,:,O
68328,X51008142038,6,000181747712,O
68329,X51008142038,7,INVOICE,O
68330,X51008142038,7,NO,O
68331,X51008142038,7,:,O
68332,X51008142038,7,18291/102/T0163,O
68333,X51008142038,8,11:59AM,O
68334,X51008142038,9,567640,O
68335,X51008142038,10,28-11-18,O
68336,X51008142038,11,973,O
68337,X51008142038,11,COKE,O
68338,X51008142038,11,LIGHT,O
68339,X51008142038,11,500ML,O
68340,X51008142038,12,RM4.40,O
68341,X51008142038,12,S,O
68342,X51008142038,13,@2,O
68343,X51008142038,13,X,O
68344,X51008142038,13,RM,O
68345,X51008142038,13,2.20,O
68346,X51008142038,14,5581,O
68347,X51008142038,14,SPRITZER,O
68348,X51008142038,14,MINERAL,O
68349,X51008142038,14,WATER,O
68350,X51008142038,15,RM23.50,O
68351,X51008142038,15,S,O
68352,X51008142038,16,TOTAL,O
68353,X51008142038,16,SALES,O
68354,X51008142038,16,(INCLUSIVE,O
68355,X51008142038,16,GST),O
68356,X51008142038,16,RM,O
68357,X51008142038,17,27.90,total-B
68358,X51008142038,18,CASH,O
68359,X51008142038,18,RM,O
68360,X51008142038,19,28.00,O
68361,X51008142038,20,CHANGE,O
68362,X51008142038,20,RM,O
68363,X51008142038,21,.10,O
68364,X51008142038,22,GST,O
68365,X51008142038,22,SUMMARY,O
68366,X51008142038,23,AMOUNT(RM),O
68367,X51008142038,24,TAX(RM),O
68368,X51008142038,25,S,O
68369,X51008142038,25,=,O
68370,X51008142038,25,6%,O
68371,X51008142038,26,26.33,O
68372,X51008142038,27,1.57,O
68373,X51008142038,28,THANK,O
68374,X51008142038,28,YOU.,O
68375,X51008142038,28,PLEASE,O
68376,X51008142038,28,COME,O
68377,X51008142038,28,AGAIN,O
68378,X51008142038,29,KEEP,O
68379,X51008142038,29,THE,O
68380,X51008142038,29,INVOICE,O
68381,X51008142038,29,FOR,O
68382,X51008142038,29,APPLICABLE,O
68383,X51008142038,29,RETURNS,O
68384,X51008142058,1,KEDAI,company-B
68385,X51008142058,1,PAPAN,company-I
68386,X51008142058,1,YEW,company-I
68387,X51008142058,1,CHUAN,company-I
68388,X51008142058,2,(0005583085-K),O
68389,X51008142058,3,LOT,address-B
68390,X51008142058,3,276,address-I
68391,X51008142058,3,JALAN,address-I
68392,X51008142058,3,BANTING,address-I
68393,X51008142058,4,43800,address-I
68394,X51008142058,4,"DENGKIL,",address-I
68395,X51008142058,4,SELANGOR,address-I
68396,X51008142058,5,TEL,O
68397,X51008142058,5,:,O
68398,X51008142058,5,03-87686092,O
68399,X51008142058,6,FAX,O
68400,X51008142058,6,:,O
68401,X51008142058,6,03-87686092,O
68402,X51008142058,7,GST,O
68403,X51008142058,7,ID,O
68404,X51008142058,7,:,O
68405,X51008142058,7,000781500416,O
68406,X51008142058,8,TAX,O
68407,X51008142058,8,INVOICE,O
68408,X51008142058,9,BILL,O
68409,X51008142058,9,TO,O
68410,X51008142058,9,:,O
68411,X51008142058,10,SUCI,O
68412,X51008142058,10,ALAM,O
68413,X51008142058,10,JAYA,O
68414,X51008142058,10,TRANSPORT,O
68415,X51008142058,11,NO,O
68416,X51008142058,11,1,O
68417,X51008142058,11,JALAN,address-B
68418,X51008142058,11,AMAN,O
68419,X51008142058,11,2,O
68420,X51008142058,12,TAMAN,O
68421,X51008142058,12,DESA,O
68422,X51008142058,12,43800,address-B
68423,X51008142058,13,DENGKIL,O
68424,X51008142058,13,SELANGOR,address-B
68425,X51008142058,14,017-6057770,O
68426,X51008142058,15,DOC,O
68427,X51008142058,15,NO.,O
68428,X51008142058,16,:,O
68429,X51008142058,17,CS00012013,O
68430,X51008142058,18,DATE:,O
68431,X51008142058,18,20/04/2018,date-B
68432,X51008142058,19,CASHIER,O
68433,X51008142058,20,:,O
68434,X51008142058,21,USER,O
68435,X51008142058,22,TIME:,O
68436,X51008142058,22,16:03:00,O
68437,X51008142058,23,SALESPERSON,O
68438,X51008142058,24,:,O
68439,X51008142058,25,REF.:,O
68440,X51008142058,26,ITEM,O
68441,X51008142058,27,QTY,O
68442,X51008142058,28,S/PRICE,O
68443,X51008142058,29,(GST),O
68444,X51008142058,30,(GST),O
68445,X51008142058,31,S/PRICE,O
68446,X51008142058,32,AMOUNT,O
68447,X51008142058,33,TAX,O
68448,X51008142058,34,101756,O
68449,X51008142058,35,SIMEN,O
68450,X51008142058,36,5,O
68451,X51008142058,37,16.50,O
68452,X51008142058,38,17.49,O
68453,X51008142058,39,87.45,total-B
68454,X51008142058,40,SR,O
68455,X51008142058,41,TOTAL,O
68456,X51008142058,41,QTY:,O
68457,X51008142058,42,5,O
68458,X51008142058,43,87.45,total-B
68459,X51008142058,44,TOTAL,O
68460,X51008142058,44,SALES,O
68461,X51008142058,44,(EXCLUDING,O
68462,X51008142058,44,GST),O
68463,X51008142058,45,:,O
68464,X51008142058,46,82.50,O
68465,X51008142058,47,DISCOUNT,O
68466,X51008142058,48,:,O
68467,X51008142058,49,0.00,O
68468,X51008142058,50,TOTAL,O
68469,X51008142058,50,GST,O
68470,X51008142058,51,:,O
68471,X51008142058,52,4.95,O
68472,X51008142058,53,ROUNDING,O
68473,X51008142058,54,:,O
68474,X51008142058,55,0.00,O
68475,X51008142058,56,TOTAL,O
68476,X51008142058,56,SALES,O
68477,X51008142058,56,(INCLUSIVE,O
68478,X51008142058,56,OF,O
68479,X51008142058,56,GST),O
68480,X51008142058,57,:,O
68481,X51008142058,58,87.45,total-B
68482,X51008142058,59,CASH,O
68483,X51008142058,60,:,O
68484,X51008142058,61,87.45,total-B
68485,X51008142058,62,CHANGE,O
68486,X51008142058,63,:,O
68487,X51008142058,64,0.00,O
68488,X51008142058,65,GST,O
68489,X51008142058,65,SUMMARY,O
68490,X51008142058,66,TAX,O
68491,X51008142058,66,CODE,O
68492,X51008142058,67,SR,O
68493,X51008142058,68,%,O
68494,X51008142058,69,6,O
68495,X51008142058,70,AMT,O
68496,X51008142058,70,(RM),O
68497,X51008142058,71,82.50,O
68498,X51008142058,72,TAX,O
68499,X51008142058,72,(RM),O
68500,X51008142058,73,4.95,O
68501,X51008142058,74,TOTAL,O
68502,X51008142058,74,:,O
68503,X51008142058,75,82.50,O
68504,X51008142058,76,4.95,O
68505,X51008142058,77,GOODS,O
68506,X51008142058,77,SOLD,O
68507,X51008142058,77,ARE,O
68508,X51008142058,77,NOT,O
68509,X51008142058,77,"RETURNABLE,",O
68510,X51008142058,77,THANK,O
68511,X51008142058,77,YOU,O
68512,X51008142059,1,KEDAI,company-B
68513,X51008142059,1,PAPAN,company-I
68514,X51008142059,1,YEW,company-I
68515,X51008142059,1,CHUAN,company-I
68516,X51008142059,2,(0005583085-K),O
68517,X51008142059,3,LOT,address-B
68518,X51008142059,3,276,address-I
68519,X51008142059,3,JALAN,address-I
68520,X51008142059,3,BANTING,address-I
68521,X51008142059,4,43800,address-I
68522,X51008142059,4,"DENGKIL,",address-I
68523,X51008142059,4,SELANGOR.,O
68524,X51008142059,5,TEL,O
68525,X51008142059,5,:,O
68526,X51008142059,5,03-87686092,O
68527,X51008142059,6,FAX,O
68528,X51008142059,6,:,O
68529,X51008142059,6,03-87686092,O
68530,X51008142059,7,GST,O
68531,X51008142059,7,ID,O
68532,X51008142059,7,:,O
68533,X51008142059,7,000781500416,O
68534,X51008142059,8,TAX,O
68535,X51008142059,8,INVOICE,O
68536,X51008142059,9,BILL,O
68537,X51008142059,9,TO,O
68538,X51008142059,9,:,O
68539,X51008142059,10,SUCI,O
68540,X51008142059,10,ALAM,O
68541,X51008142059,10,JAYA,O
68542,X51008142059,10,TRANSPORT,O
68543,X51008142059,11,NO,O
68544,X51008142059,11,1,O
68545,X51008142059,11,JALAN,address-B
68546,X51008142059,11,AMAN,O
68547,X51008142059,11,2,O
68548,X51008142059,12,TAMAN,O
68549,X51008142059,12,DESA,O
68550,X51008142059,12,43800,address-B
68551,X51008142059,13,DENGKIL,O
68552,X51008142059,13,SELANGOR,address-B
68553,X51008142059,14,017-6057770,O
68554,X51008142059,15,DOC,O
68555,X51008142059,15,NO.,O
68556,X51008142059,16,:,O
68557,X51008142059,17,CS00011904,O
68558,X51008142059,18,DATE:,O
68559,X51008142059,18,17/04/2018,date-B
68560,X51008142059,19,CASHIER,O
68561,X51008142059,20,:,O
68562,X51008142059,21,USER,O
68563,X51008142059,22,TIME:,O
68564,X51008142059,22,10:50:00,O
68565,X51008142059,23,SALESPERSON,O
68566,X51008142059,24,:,O
68567,X51008142059,25,REF.:,O
68568,X51008142059,26,ITEM,O
68569,X51008142059,27,QTY,O
68570,X51008142059,28,S/PRICE,O
68571,X51008142059,29,(GST),O
68572,X51008142059,30,(GST),O
68573,X51008142059,31,S/PRICE,O
68574,X51008142059,32,AMOUNT,O
68575,X51008142059,33,TAX,O
68576,X51008142059,34,101756,O
68577,X51008142059,35,SIMEN,O
68578,X51008142059,36,10,O
68579,X51008142059,37,16.50,O
68580,X51008142059,38,17.49,O
68581,X51008142059,39,174.90,O
68582,X51008142059,40,SR,O
68583,X51008142059,41,100160,O
68584,X51008142059,42,KAPUR,O
68585,X51008142059,42,AIR,O
68586,X51008142059,42,(A1),O
68587,X51008142059,43,5,O
68588,X51008142059,44,3.00,O
68589,X51008142059,45,3.18,O
68590,X51008142059,46,15.90,O
68591,X51008142059,47,SR,O
68592,X51008142059,48,TOTAL,O
68593,X51008142059,48,QTY:,O
68594,X51008142059,49,15,O
68595,X51008142059,50,190.80,total-B
68596,X51008142059,51,TOTAL,O
68597,X51008142059,51,SALES,O
68598,X51008142059,51,(EXCLUDING,O
68599,X51008142059,51,GST),O
68600,X51008142059,52,:,O
68601,X51008142059,53,180.00,O
68602,X51008142059,54,DISCOUNT,O
68603,X51008142059,55,:,O
68604,X51008142059,56,0.00,O
68605,X51008142059,57,TOTAL,O
68606,X51008142059,57,GST,O
68607,X51008142059,58,:,O
68608,X51008142059,59,10.80,O
68609,X51008142059,60,ROUNDING,O
68610,X51008142059,61,:,O
68611,X51008142059,62,0.00,O
68612,X51008142059,63,TOTAL,O
68613,X51008142059,63,SALES,O
68614,X51008142059,63,(INCLUSIVE,O
68615,X51008142059,63,OF,O
68616,X51008142059,63,GST),O
68617,X51008142059,64,:,O
68618,X51008142059,65,190.80,total-B
68619,X51008142059,66,CASH,O
68620,X51008142059,67,:,O
68621,X51008142059,68,190.80,total-B
68622,X51008142059,69,CHANGE,O
68623,X51008142059,70,:,O
68624,X51008142059,71,0.00,O
68625,X51008142059,72,GST,O
68626,X51008142059,72,SUMMARY,O
68627,X51008142059,73,TAX,O
68628,X51008142059,73,CODE,O
68629,X51008142059,74,%,O
68630,X51008142059,75,AMT,O
68631,X51008142059,75,(RM),O
68632,X51008142059,76,TAX,O
68633,X51008142059,76,(RM),O
68634,X51008142059,77,SR,O
68635,X51008142059,78,6,O
68636,X51008142059,79,180.00,O
68637,X51008142059,80,10.80,O
68638,X51008142059,81,TOTAL,O
68639,X51008142059,81,:,O
68640,X51008142059,82,180.00,O
68641,X51008142059,83,10.80,O
68642,X51008142059,84,GOODS,O
68643,X51008142059,84,SOLD,O
68644,X51008142059,84,ARE,O
68645,X51008142059,84,NOT,O
68646,X51008142059,84,"RETURNABLE,",O
68647,X51008142059,84,THANK,O
68648,X51008142059,84,YOU.,O
68649,X51008142060,1,KEDAI,company-B
68650,X51008142060,1,PAPAN,company-I
68651,X51008142060,1,YEW,company-I
68652,X51008142060,1,CHUAN,company-I
68653,X51008142060,2,(0005583085-K),O
68654,X51008142060,3,LOT,address-B
68655,X51008142060,3,276,address-I
68656,X51008142060,3,JALAN,address-I
68657,X51008142060,3,BANTING,address-I
68658,X51008142060,4,43800,address-I
68659,X51008142060,4,"DENGKIL,",address-I
68660,X51008142060,4,SELANGOR.,O
68661,X51008142060,5,TEL,O
68662,X51008142060,5,:,O
68663,X51008142060,5,03-87686092,O
68664,X51008142060,6,FAX,O
68665,X51008142060,6,:,O
68666,X51008142060,6,03-87686092,O
68667,X51008142060,7,GST,O
68668,X51008142060,7,ID,O
68669,X51008142060,7,:,O
68670,X51008142060,7,000781500416,O
68671,X51008142060,8,TAX,O
68672,X51008142060,8,INVOICE,O
68673,X51008142060,9,BILL,O
68674,X51008142060,9,TO,O
68675,X51008142060,9,:,O
68676,X51008142060,10,SUCI,O
68677,X51008142060,10,ALAM,O
68678,X51008142060,10,JAYA,O
68679,X51008142060,10,TRANSPORT,O
68680,X51008142060,11,NO,O
68681,X51008142060,11,1,O
68682,X51008142060,11,JALAN,address-B
68683,X51008142060,11,AMAN,O
68684,X51008142060,11,2,O
68685,X51008142060,12,TAMAN,O
68686,X51008142060,12,DESA,O
68687,X51008142060,12,43800,address-B
68688,X51008142060,13,DENGKIL,O
68689,X51008142060,13,SELANGOR,address-B
68690,X51008142060,14,017-6057770,O
68691,X51008142060,15,DOC,O
68692,X51008142060,15,NO.,O
68693,X51008142060,16,:,O
68694,X51008142060,17,CS00013125,O
68695,X51008142060,18,DATE:,O
68696,X51008142060,18,26/05/2018,date-B
68697,X51008142060,19,CASHIER,O
68698,X51008142060,20,:,O
68699,X51008142060,21,USER,O
68700,X51008142060,22,TIME:,O
68701,X51008142060,22,11:22:00,O
68702,X51008142060,23,SALESPERSON,O
68703,X51008142060,24,:,O
68704,X51008142060,25,REF.:,O
68705,X51008142060,26,ITEM,O
68706,X51008142060,27,QTY,O
68707,X51008142060,28,S/PRICE,O
68708,X51008142060,29,(GST),O
68709,X51008142060,30,(GST),O
68710,X51008142060,31,S/PRICE,O
68711,X51008142060,32,AMOUNT,O
68712,X51008142060,33,TAX,O
68713,X51008142060,34,100588,O
68714,X51008142060,35,SILING,O
68715,X51008142060,35,PRIMP,O
68716,X51008142060,35,1X9,O
68717,X51008142060,35,(B),O
68718,X51008142060,36,5,O
68719,X51008142060,37,23.00,O
68720,X51008142060,38,24.38,O
68721,X51008142060,39,121.90,total-B
68722,X51008142060,40,SR,O
68723,X51008142060,41,TOTAL,O
68724,X51008142060,41,QTY:,O
68725,X51008142060,42,5,O
68726,X51008142060,43,121.90,total-B
68727,X51008142060,44,TOTAL,O
68728,X51008142060,44,SALES,O
68729,X51008142060,44,(EXCLUDING,O
68730,X51008142060,44,GST),O
68731,X51008142060,45,:,O
68732,X51008142060,46,115.00,O
68733,X51008142060,47,DISCOUNT,O
68734,X51008142060,48,:,O
68735,X51008142060,49,0.00,O
68736,X51008142060,50,TOTAL,O
68737,X51008142060,50,GST,O
68738,X51008142060,51,:,O
68739,X51008142060,52,6.90,O
68740,X51008142060,53,ROUNDING,O
68741,X51008142060,54,:,O
68742,X51008142060,55,0.00,O
68743,X51008142060,56,TOTAL,O
68744,X51008142060,56,SALES,O
68745,X51008142060,56,(INCLUSIVE,O
68746,X51008142060,56,OF,O
68747,X51008142060,56,GST),O
68748,X51008142060,57,:,O
68749,X51008142060,58,121.90,total-B
68750,X51008142060,59,CASH,O
68751,X51008142060,60,:,O
68752,X51008142060,61,121.90,total-B
68753,X51008142060,62,CHANGE,O
68754,X51008142060,63,:,O
68755,X51008142060,64,0.00,O
68756,X51008142060,65,GST,O
68757,X51008142060,65,SUMMARY,O
68758,X51008142060,66,TAX,O
68759,X51008142060,66,CODE,O
68760,X51008142060,67,%,O
68761,X51008142060,68,AMT,O
68762,X51008142060,68,(RM),O
68763,X51008142060,69,TAX,O
68764,X51008142060,69,(RM),O
68765,X51008142060,70,SR,O
68766,X51008142060,71,6,O
68767,X51008142060,72,115.00,O
68768,X51008142060,73,6.90,O
68769,X51008142060,74,TOTAL,O
68770,X51008142060,74,:,O
68771,X51008142060,75,115.00,O
68772,X51008142060,76,6.90,O
68773,X51008142060,77,GOODS,O
68774,X51008142060,77,SOLD,O
68775,X51008142060,77,ARE,O
68776,X51008142060,77,NOT,O
68777,X51008142060,77,"RETURNABLE,",O
68778,X51008142060,77,THANK,O
68779,X51008142060,77,YOU.,O
68780,X51008142060,78,RE-PRINT,O
68781,X51008142061,1,KEDAI,company-B
68782,X51008142061,1,PAPAN,company-I
68783,X51008142061,1,YEW,company-I
68784,X51008142061,1,CHUAN,company-I
68785,X51008142061,2,(0005583085-K),O
68786,X51008142061,3,LOT,address-B
68787,X51008142061,3,276,address-I
68788,X51008142061,3,JALAN,address-I
68789,X51008142061,3,BANTING,address-I
68790,X51008142061,4,43800,address-I
68791,X51008142061,4,"DENGKIL,",address-I
68792,X51008142061,4,SELANGOR.,O
68793,X51008142061,5,TEL,O
68794,X51008142061,5,:,O
68795,X51008142061,5,03-87686092,O
68796,X51008142061,6,FAX,O
68797,X51008142061,6,:,O
68798,X51008142061,6,03-87686092,O
68799,X51008142061,7,GST,O
68800,X51008142061,7,ID,O
68801,X51008142061,7,:,O
68802,X51008142061,7,000781500416,O
68803,X51008142061,8,TAX,O
68804,X51008142061,8,INVOICE,O
68805,X51008142061,9,BILL,O
68806,X51008142061,9,TO,O
68807,X51008142061,9,:,O
68808,X51008142061,10,SUCI,O
68809,X51008142061,10,ALAM,O
68810,X51008142061,10,JAYA,O
68811,X51008142061,10,TRANSPORT,O
68812,X51008142061,11,NO,O
68813,X51008142061,11,1,O
68814,X51008142061,11,JALAN,address-B
68815,X51008142061,11,AMAN,O
68816,X51008142061,11,2,O
68817,X51008142061,12,TAMAN,O
68818,X51008142061,12,DESA,O
68819,X51008142061,12,43800,address-B
68820,X51008142061,13,DENGKIL,O
68821,X51008142061,13,SELANGOR,address-B
68822,X51008142061,14,017-6057770,O
68823,X51008142061,15,DOC,O
68824,X51008142061,15,NO.,O
68825,X51008142061,16,:,O
68826,X51008142061,17,CS00012431,O
68827,X51008142061,18,DATE:,O
68828,X51008142061,18,03/05/2018,date-B
68829,X51008142061,19,CASHIER,O
68830,X51008142061,20,:,O
68831,X51008142061,21,USER,O
68832,X51008142061,22,TIME:,O
68833,X51008142061,22,13:54:00,O
68834,X51008142061,23,SALESPERSON,O
68835,X51008142061,24,:,O
68836,X51008142061,25,REF.:,O
68837,X51008142061,26,ITEM,O
68838,X51008142061,27,QTY,O
68839,X51008142061,28,S/PRICE,O
68840,X51008142061,29,(GST),O
68841,X51008142061,30,(GST),O
68842,X51008142061,31,S/PRICE,O
68843,X51008142061,32,AMOUNT,O
68844,X51008142061,33,TAX,O
68845,X51008142061,34,100135,O
68846,X51008142061,35,BESI,O
68847,X51008142061,35,R,O
68848,X51008142061,35,5.5,O
68849,X51008142061,35,(CQ),O
68850,X51008142061,36,4,O
68851,X51008142061,37,8.00,O
68852,X51008142061,38,8.48,O
68853,X51008142061,39,33.92,O
68854,X51008142061,40,SR,O
68855,X51008142061,41,100139,O
68856,X51008142061,42,BESI,O
68857,X51008142061,42,Y,O
68858,X51008142061,42,10,O
68859,X51008142061,42,(CQ),O
68860,X51008142061,43,8,O
68861,X51008142061,44,17.00,O
68862,X51008142061,45,18.02,O
68863,X51008142061,46,144.16,O
68864,X51008142061,47,SR,O
68865,X51008142061,48,TOTAL,O
68866,X51008142061,48,QTY:,O
68867,X51008142061,49,12,O
68868,X51008142061,50,178.08,total-B
68869,X51008142061,51,TOTAL,O
68870,X51008142061,51,SALES,O
68871,X51008142061,51,(EXCLUDING,O
68872,X51008142061,51,GST),O
68873,X51008142061,52,:,O
68874,X51008142061,53,168.00,O
68875,X51008142061,54,DISCOUNT,O
68876,X51008142061,55,:,O
68877,X51008142061,56,0.00,O
68878,X51008142061,57,TOTAL,O
68879,X51008142061,57,GST,O
68880,X51008142061,58,:,O
68881,X51008142061,59,10.08,O
68882,X51008142061,60,ROUNDING,O
68883,X51008142061,61,:,O
68884,X51008142061,62,0.00,O
68885,X51008142061,63,TOTAL,O
68886,X51008142061,63,SALES,O
68887,X51008142061,63,(INCLUSIVE,O
68888,X51008142061,63,OF,O
68889,X51008142061,63,GST),O
68890,X51008142061,64,:,O
68891,X51008142061,65,178.08,total-B
68892,X51008142061,66,CASH,O
68893,X51008142061,67,:,O
68894,X51008142061,68,178.08,total-B
68895,X51008142061,69,CHANGE,O
68896,X51008142061,70,:,O
68897,X51008142061,71,0.00,O
68898,X51008142061,72,GST,O
68899,X51008142061,72,SUMMARY,O
68900,X51008142061,73,TAX,O
68901,X51008142061,73,CODE,O
68902,X51008142061,74,%,O
68903,X51008142061,75,AMT,O
68904,X51008142061,75,(RM),O
68905,X51008142061,76,TAX,O
68906,X51008142061,76,(RM),O
68907,X51008142061,77,SR,O
68908,X51008142061,78,6,O
68909,X51008142061,79,168.00,O
68910,X51008142061,80,10.08,O
68911,X51008142061,81,TOTAL,O
68912,X51008142061,81,:,O
68913,X51008142061,82,168.00,O
68914,X51008142061,83,10.08,O
68915,X51008142061,84,GOODS,O
68916,X51008142061,84,SOLD,O
68917,X51008142061,84,ARE,O
68918,X51008142061,84,NOT,O
68919,X51008142061,84,"RETURNABLE,",O
68920,X51008142061,84,THANK,O
68921,X51008142061,84,YOU.,O
68922,X51008142062,1,KEDAI,company-B
68923,X51008142062,1,PAPAN,company-I
68924,X51008142062,1,YEW,company-I
68925,X51008142062,1,CHUAN,company-I
68926,X51008142062,2,(0005583085-K),O
68927,X51008142062,3,LOT,address-B
68928,X51008142062,3,276,address-I
68929,X51008142062,3,JALAN,address-I
68930,X51008142062,3,BANTING,address-I
68931,X51008142062,4,43800,address-I
68932,X51008142062,4,"DENGKIL,",address-I
68933,X51008142062,4,SELANGOR.,O
68934,X51008142062,5,TEL,O
68935,X51008142062,5,:,O
68936,X51008142062,5,03-87686092,O
68937,X51008142062,6,FAX,O
68938,X51008142062,6,:,O
68939,X51008142062,6,03-87686092,O
68940,X51008142062,7,GST,O
68941,X51008142062,7,ID,O
68942,X51008142062,7,:,O
68943,X51008142062,7,000781500416,O
68944,X51008142062,8,TAX,O
68945,X51008142062,8,INVOICE,O
68946,X51008142062,9,BILL,O
68947,X51008142062,9,TO,O
68948,X51008142062,9,:,O
68949,X51008142062,10,SUCI,O
68950,X51008142062,10,ALAM,O
68951,X51008142062,10,JAYA,O
68952,X51008142062,10,TRANSPORT,O
68953,X51008142062,11,NO,O
68954,X51008142062,11,1,O
68955,X51008142062,11,JALAN,address-B
68956,X51008142062,11,AMAN,O
68957,X51008142062,11,2,O
68958,X51008142062,12,TAMAN,O
68959,X51008142062,12,DESA,O
68960,X51008142062,12,43800,address-B
68961,X51008142062,13,DENGKIL,O
68962,X51008142062,13,SELANGOR,address-B
68963,X51008142062,14,017-6057770,O
68964,X51008142062,15,DOC,O
68965,X51008142062,15,NO.,O
68966,X51008142062,16,:,O
68967,X51008142062,17,CS00012389,O
68968,X51008142062,18,DATE:,O
68969,X51008142062,18,02/05/2018,date-B
68970,X51008142062,19,CASHIER,O
68971,X51008142062,20,:,O
68972,X51008142062,21,USER,O
68973,X51008142062,22,TIME:,O
68974,X51008142062,22,14:17:00,O
68975,X51008142062,23,SALESPERSON,O
68976,X51008142062,24,:,O
68977,X51008142062,25,REF.:,O
68978,X51008142062,26,ITEM,O
68979,X51008142062,27,QTY,O
68980,X51008142062,28,S/PRICE,O
68981,X51008142062,29,(GST),O
68982,X51008142062,30,(GST),O
68983,X51008142062,31,S/PRICE,O
68984,X51008142062,32,AMOUNT,O
68985,X51008142062,33,TAX,O
68986,X51008142062,34,100211,O
68987,X51008142062,35,BATU,O
68988,X51008142062,35,SIMEN,O
68989,X51008142062,36,"1,200",O
68990,X51008142062,37,0.23,O
68991,X51008142062,38,0.24,O
68992,X51008142062,39,292.56,O
68993,X51008142062,40,SR,O
68994,X51008142062,41,101870,O
68995,X51008142062,42,PASIR,O
68996,X51008142062,42,HALUS,O
68997,X51008142062,42,(D),O
68998,X51008142062,43,1,O
68999,X51008142062,44,65.00,O
69000,X51008142062,45,68.90,O
69001,X51008142062,46,SR,O
69002,X51008142062,47,TOTAL,O
69003,X51008142062,47,QTY:,O
69004,X51008142062,48,"1,201",O
69005,X51008142062,49,361.46,total-B
69006,X51008142062,50,TOTAL,O
69007,X51008142062,50,SALES,O
69008,X51008142062,50,(EXCLUDING,O
69009,X51008142062,50,GST),O
69010,X51008142062,51,:,O
69011,X51008142062,52,341.00,O
69012,X51008142062,53,DISCOUNT,O
69013,X51008142062,54,:,O
69014,X51008142062,55,0.00,O
69015,X51008142062,56,TOTAL,O
69016,X51008142062,56,GST,O
69017,X51008142062,57,:,O
69018,X51008142062,58,20.46,O
69019,X51008142062,59,ROUNDING,O
69020,X51008142062,60,:,O
69021,X51008142062,61,0.00,O
69022,X51008142062,62,TOTAL,O
69023,X51008142062,62,SALES,O
69024,X51008142062,62,(INCLUSIVE,O
69025,X51008142062,62,OF,O
69026,X51008142062,62,GST),O
69027,X51008142062,63,:,O
69028,X51008142062,64,361.46,total-B
69029,X51008142062,65,CASH,O
69030,X51008142062,66,:,O
