,text_lines,doc_id,line_id
26307,"5""X8"" (BB-5882)",X51007339120,16
26308,3.50,X51007339120,17
26309,SR,X51007339120,18
26310,RESTAURANT ORDER CHIT NCR,X51007339120,19
26311,"3.5""X6""",X51007339120,20
26312,5.80,X51007339120,21
26313,SR,X51007339120,22
26314,TOTAL SALES INCLUSIVE GST @6%,X51007339120,23
26315,DISCOUNT,X51007339120,24
26316,TOTAL,X51007339120,25
26317,ROUND ADJ,X51007339120,26
26318,FINAL TOTAL,X51007339120,27
26319,CASH,X51007339120,28
26320,CHANGE,X51007339120,29
26321,9.30,X51007339120,30
26322,0.00,X51007339120,31
26323,9.30,X51007339120,32
26324,0.00,X51007339120,33
26325,9.30,X51007339120,34
26326,50.00,X51007339120,35
26327,40.70,X51007339120,36
26328,GST SUMMARY,X51007339120,37
26329,AMOUNT(RM),X51007339120,38
26330,TAX(RM),X51007339120,39
26331,SR @ 6%,X51007339120,40
26332,8.77,X51007339120,41
26333,0.53,X51007339120,42
26334,INV NO: CS-SA-0125293,X51007339120,43
26335,DATE : 18/11/2017,X51007339120,44
26336,GOODS SOLD ARE NOT RETURNABLE & REFUNDABLE,X51007339120,45
26337,THANK YOU FOR YOUR PATRONAGE,X51007339120,46
26338,PLEASE COME AGAIN.,X51007339120,47
26339,TERIMA KASIH SILA DATANG LAGI,X51007339120,48
26340,** PLEASE KEEP THIS RECEIPT FOR PROVE OF,X51007339120,49
26341,PURCHASE DATE FOR I.T PRODUCT WARRANTY,X51007339120,50
26342,PURPOSE **,X51007339120,51
26343,FOLLOW US IN FACEBOOK : SANYU.STATIONERY,X51007339120,52
26344,SANYU STATIONERY SHOP,X51007339126,1
26345,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X",X51007339126,2
26346,40170 SETIA ALAM,X51007339126,3
26347,MOBILE /WHATSAPPS : +6012-918 7937,X51007339126,4
26348,TEL: +603-3362 4137,X51007339126,5
26349,GST ID NO: 001531760640,X51007339126,6
26350,TAX INVOICE,X51007339126,7
26351,OWNED BY :,X51007339126,8
26352,SANYU SUPPLY SDN BHD (1135772-K),X51007339126,9
26353,CASH SALES COUNTER,X51007339126,10
26354,1. 5000-0001,X51007339126,11
26355,100 X 0.1000,X51007339126,12
26356,2. 9100-0007,X51007339126,13
26357,1 X 2.0000,X51007339126,14
26358,PHOTOCOPY SERVICES - A4,X51007339126,15
26359,SIZE,X51007339126,16
26360,CUTTING CHARGES,X51007339126,17
26361,10.00,X51007339126,18
26362,2.00,X51007339126,19
26363,SR,X51007339126,20
26364,SR,X51007339126,21
26365,TOTAL SALES INCLUSIVE GST @6%,X51007339126,22
26366,DISCOUNT,X51007339126,23
26367,TOTAL,X51007339126,24
26368,ROUND ADJ,X51007339126,25
26369,FINAL TOTAL,X51007339126,26
26370,CASH,X51007339126,27
26371,CHANGE,X51007339126,28
26372,12.00,X51007339126,29
26373,0.00,X51007339126,30
26374,12.00,X51007339126,31
26375,0.00,X51007339126,32
26376,12.00,X51007339126,33
26377,15.00,X51007339126,34
26378,3.00,X51007339126,35
26379,GST SUMMARY,X51007339126,36
26380,AMOUNT(RM),X51007339126,37
26381,TAX(RM),X51007339126,38
26382,SR @ 6%,X51007339126,39
26383,11.32,X51007339126,40
26384,0.68,X51007339126,41
26385,INV NO: CS-SA-0112280,X51007339126,42
26386,DATE : 20/09/2017,X51007339126,43
26387,GOODS SOLD ARE NOT RETURNABLE & REFUNDABLE,X51007339126,44
26388,THANK YOU FOR YOUR PATRONAGE,X51007339126,45
26389,PLEASE COME AGAIN.,X51007339126,46
26390,TERIMA KASIH SILA DATANG LAGI,X51007339126,47
26391,** PLEASE KEEP THIS RECEIPT FOR PROVE OF,X51007339126,48
26392,PURCHASE DATE FOR I.T PRODUCT WARRANTY,X51007339126,49
26393,PURPOSE **,X51007339126,50
26394,FOLLOW US IN FACEBOOK : SANYU.STATIONERY,X51007339126,51
26395,SANYU STATIONERY SHOP,X51007339130,1
26396,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X",X51007339130,2
26397,40170 SETIA ALAM,X51007339130,3
26398,MOBILE /WHATSAPPS : +6012-918 7937,X51007339130,4
26399,TEL: +603-3362 4137,X51007339130,5
26400,GST ID NO: 001531760640,X51007339130,6
26401,TAX INVOICE,X51007339130,7
26402,OWNED BY :,X51007339130,8
26403,SANYU SUPPLY SDN BHD (1135772-K),X51007339130,9
26404,CASH SALES COUNTER,X51007339130,10
26405,1. 2012-0029,X51007339130,11
26406,3 X 2.9000,X51007339130,12
26407,RESTAURANT ORDER CHIT NCR,X51007339130,13
26408,"3.5""X6""",X51007339130,14
26409,8.70,X51007339130,15
26410,SR,X51007339130,16
26411,TOTAL SALES INCLUSIVE GST @6%,X51007339130,17
26412,DISCOUNT,X51007339130,18
26413,TOTAL,X51007339130,19
26414,ROUND ADJ,X51007339130,20
26415,FINAL TOTAL,X51007339130,21
26416,CASH,X51007339130,22
26417,CHANGE,X51007339130,23
26418,8.70,X51007339130,24
26419,0.00,X51007339130,25
26420,8.70,X51007339130,26
26421,0.00,X51007339130,27
26422,8.70,X51007339130,28
26423,10.00,X51007339130,29
26424,1.30,X51007339130,30
26425,GST SUMMARY,X51007339130,31
26426,AMOUNT(RM),X51007339130,32
26427,TAX(RM),X51007339130,33
26428,SR @ 6%,X51007339130,34
26429,8.21,X51007339130,35
26430,0.49,X51007339130,36
26431,INV NO: CS-SA-0118810,X51007339130,37
26432,DATE : 20/10/2017,X51007339130,38
26433,GOODS SOLD ARE NOT RETURNABLE & REFUNDABLE,X51007339130,39
26434,THANK YOU FOR YOUR PATRONAGE,X51007339130,40
26435,PLEASE COME AGAIN.,X51007339130,41
26436,TERIMA KASIH SILA DATANG LAGI,X51007339130,42
26437,** PLEASE KEEP THIS RECEIPT FOR PROVE OF,X51007339130,43
26438,PURCHASE DATE FOR I.T PRODUCT WARRANTY,X51007339130,44
26439,PURPOSE **,X51007339130,45
26440,FOLLOW US IN FACEBOOK : SANYU.STATIONERY,X51007339130,46
26441,SANYU STATIONERY SHOP,X51007339131,1
26442,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X",X51007339131,2
26443,40170 SETIA ALAM,X51007339131,3
26444,MOBILE /WHATSAPPS : +6012-918 7937,X51007339131,4
26445,TEL: +603-3362 4137,X51007339131,5
26446,GST ID NO: 001531760640,X51007339131,6
26447,TAX INVOICE,X51007339131,7
26448,OWNED BY :,X51007339131,8
26449,SANYU SUPPLY SDN BHD (1135772-K),X51007339131,9
26450,CASH SALES COUNTER,X51007339131,10
26451,1. 2005-0263,X51007339131,11
26452,1 X 3.7000,X51007339131,12
26453,2. 2012-0029,X51007339131,13
26454,3 X 2.9000,X51007339131,14
26455,ARTLINE 500A W/BOARD,X51007339131,15
26456,MARKER - BLACK,X51007339131,16
26457,RESTAURANT ORDER CHIT NCR,X51007339131,17
26458,"3.5""X6""",X51007339131,18
26459,3.70,X51007339131,19
26460,8.70,X51007339131,20
26461,SR,X51007339131,21
26462,SR,X51007339131,22
26463,TOTAL SALES INCLUSIVE GST @6%,X51007339131,23
26464,DISCOUNT,X51007339131,24
26465,TOTAL,X51007339131,25
26466,ROUND ADJ,X51007339131,26
26467,FINAL TOTAL,X51007339131,27
26468,CASH,X51007339131,28
26469,CHANGE,X51007339131,29
26470,12.40,X51007339131,30
26471,0.00,X51007339131,31
26472,12.40,X51007339131,32
26473,0.00,X51007339131,33
26474,12.40,X51007339131,34
26475,15.00,X51007339131,35
26476,2.60,X51007339131,36
26477,GST SUMMARY,X51007339131,37
26478,AMOUNT(RM),X51007339131,38
26479,TAX(RM),X51007339131,39
26480,SR @ 6%,X51007339131,40
26481,11.70,X51007339131,41
26482,0.70,X51007339131,42
26483,INV NO: CS-SA-0111837,X51007339131,43
26484,DATE : 18/09/2017,X51007339131,44
26485,GOODS SOLD ARE NOT RETURNABLE & REFUNDABLE,X51007339131,45
26486,THANK YOU FOR YOUR PATRONAGE,X51007339131,46
26487,PLEASE COME AGAIN.,X51007339131,47
26488,TERIMA KASIH SILA DATANG LAGI,X51007339131,48
26489,** PLEASE KEEP THIS RECEIPT FOR PROVE OF,X51007339131,49
26490,PURCHASE DATE FOR I.T PRODUCT WARRANTY,X51007339131,50
26491,PURPOSE **,X51007339131,51
26492,FOLLOW US IN FACEBOOK : SANYU.STATIONERY,X51007339131,52
26493,SANYU STATIONERY SHOP,X51007339132,1
26494,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X",X51007339132,2
26495,40170 SETIA ALAM,X51007339132,3
26496,MOBILE /WHATSAPPS : +6012-918 7937,X51007339132,4
26497,TEL: +603-3362 4137,X51007339132,5
26498,GST ID NO: 001531760640,X51007339132,6
26499,TAX INVOICE,X51007339132,7
26500,OWNED BY :,X51007339132,8
26501,SANYU SUPPLY SDN BHD (1135772-K),X51007339132,9
26502,CASH SALES COUNTER,X51007339132,10
26503,1. 2012-0029,X51007339132,11
26504,3 X 2.9000,X51007339132,12
26505,RESTAURANT ORDER CHIT NCR,X51007339132,13
26506,"3.5""X6""",X51007339132,14
26507,8.70,X51007339132,15
26508,SR,X51007339132,16
26509,TOTAL SALES INCLUSIVE GST @6%,X51007339132,17
26510,DISCOUNT,X51007339132,18
26511,TOTAL,X51007339132,19
26512,ROUND ADJ,X51007339132,20
26513,FINAL TOTAL,X51007339132,21
26514,CASH,X51007339132,22
26515,CHANGE,X51007339132,23
26516,8.70,X51007339132,24
26517,0.00,X51007339132,25
26518,8.70,X51007339132,26
26519,0.00,X51007339132,27
26520,8.70,X51007339132,28
26521,10.00,X51007339132,29
26522,1.30,X51007339132,30
26523,GST SUMMARY,X51007339132,31
26524,AMOUNT(RM),X51007339132,32
26525,TAX(RM),X51007339132,33
26526,SR @ 6%,X51007339132,34
26527,8.21,X51007339132,35
26528,0.49,X51007339132,36
26529,INV NO: CS-SA-0108918,X51007339132,37
26530,DATE : 06/09/2017,X51007339132,38
26531,GOODS SOLD ARE NOT RETURNABLE & REFUNDABLE,X51007339132,39
26532,THANK YOU FOR YOUR PATRONAGE,X51007339132,40
26533,PLEASE COME AGAIN.,X51007339132,41
26534,TERIMA KASIH SILA DATANG LAGI,X51007339132,42
26535,** PLEASE KEEP THIS RECEIPT FOR PROVE OF,X51007339132,43
26536,SANYU STATIONERY SHOP,X51007339133,1
26537,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X",X51007339133,2
26538,40170 SETIA ALAM,X51007339133,3
26539,MOBILE /WHATSAPPS : +6012-918 7937,X51007339133,4
26540,TEL: +603-3362 4137,X51007339133,5
26541,GST ID NO: 001531760640,X51007339133,6
26542,TAX INVOICE,X51007339133,7
26543,OWNED BY :,X51007339133,8
26544,SANYU SUPPLY SDN BHD (1135772-K),X51007339133,9
26545,CASH SALES COUNTER,X51007339133,10
26546,1. 2012-0029,X51007339133,11
26547,3 X 2.9000,X51007339133,12
26548,RESTAURANT ORDER CHIT NCR,X51007339133,13
26549,"3.5""X6""",X51007339133,14
26550,8.70,X51007339133,15
26551,SR,X51007339133,16
26552,TOTAL SALES INCLUSIVE GST @6%,X51007339133,17
26553,DISCOUNT,X51007339133,18
26554,TOTAL,X51007339133,19
26555,ROUND ADJ,X51007339133,20
26556,FINAL TOTAL,X51007339133,21
26557,CASH,X51007339133,22
26558,CHANGE,X51007339133,23
26559,8.70,X51007339133,24
26560,0.00,X51007339133,25
26561,8.70,X51007339133,26
26562,0.00,X51007339133,27
26563,8.70,X51007339133,28
26564,10.00,X51007339133,29
26565,1.30,X51007339133,30
26566,GST SUMMARY,X51007339133,31
26567,AMOUNT(RM),X51007339133,32
26568,TAX(RM),X51007339133,33
26569,SR @ 6%,X51007339133,34
26570,8.21,X51007339133,35
26571,0.49,X51007339133,36
26572,INV NO: CS-SA-0120436,X51007339133,37
26573,DATE : 27/10/2017,X51007339133,38
26574,GOODS SOLD ARE NOT RETURNABLE & REFUNDABLE,X51007339133,39
26575,THANK YOU FOR YOUR PATRONAGE,X51007339133,40
26576,PLEASE COME AGAIN.,X51007339133,41
26577,TERIMA KASIH SILA DATANG LAGI,X51007339133,42
26578,** PLEASE KEEP THIS RECEIPT FOR PROVE OF,X51007339133,43
26579,PURCHASE DATE FOR I.T PRODUCT WARRANTY,X51007339133,44
26580,PURPOSE **,X51007339133,45
26581,FOLLOW US IN FACEBOOK : SANYU.STATIONERY,X51007339133,46
26582,SANYU STATIONERY SHOP,X51007339135,1
26583,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X",X51007339135,2
26584,40170 SETIA ALAM,X51007339135,3
26585,MOBILE /WHATSAPPS : +6012-918 7937,X51007339135,4
26586,TEL: +603-3362 4137,X51007339135,5
26587,GST ID NO: 001531760640,X51007339135,6
26588,TAX INVOICE,X51007339135,7
26589,OWNED BY :,X51007339135,8
26590,SANYU SUPPLY SDN BHD (1135772-K),X51007339135,9
26591,CASH SALES COUNTER,X51007339135,10
26592,1. 2012-0029,X51007339135,11
26593,3 X 2.9000,X51007339135,12
26594,RESTAURANT ORDER CHIT NCR,X51007339135,13
26595,"3.5""X6""",X51007339135,14
26596,8.70,X51007339135,15
26597,SR,X51007339135,16
26598,TOTAL SALES INCLUSIVE GST @6%,X51007339135,17
26599,DISCOUNT,X51007339135,18
26600,TOTAL,X51007339135,19
26601,ROUND ADJ,X51007339135,20
26602,FINAL TOTAL,X51007339135,21
26603,8.70,X51007339135,22
26604,0.00,X51007339135,23
26605,8.70,X51007339135,24
26606,0.00,X51007339135,25
26607,8.70,X51007339135,26
26608,10.00,X51007339135,27
26609,1.30,X51007339135,28
26610,GST SUMMARY,X51007339135,29
26611,AMOUNT(RM),X51007339135,30
26612,TAX(RM),X51007339135,31
26613,SR @ 6%,X51007339135,32
26614,8.21,X51007339135,33
26615,0.49,X51007339135,34
26616,INV NO: CS-SA-0122588,X51007339135,35
26617,GOODS SOLD ARE NOT RETURNABLE & REFUNDABLE,X51007339135,36
26618,THANK YOU FOR YOUR PATRONAGE,X51007339135,37
26619,PLEASE COME AGAIN.,X51007339135,38
26620,TERIMA KASIH SILA DATANG LAGI,X51007339135,39
26621,** PLEASE KEEP THIS RECEIPT FOR PROVE OF,X51007339135,40
26622,PURCHASE DATE FOR I.T PRODUCT WARRANTY,X51007339135,41
26623,PURPOSE **,X51007339135,42
26624,FOLLOW US IN FACEBOOK : SANYU.STATIONERY,X51007339135,43
26625,CASH,X51007339135,44
26626,CHANGE,X51007339135,45
26627,DATE: 06/11/2017,X51007339135,46
26628,SANYU STATIONERY SHOP,X51007339136,1
26629,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X",X51007339136,2
26630,40170 SETIA ALAM,X51007339136,3
26631,MOBILE /WHATSAPPS : +6012-918 7937,X51007339136,4
26632,TEL: +603-3362 4137,X51007339136,5
26633,GST ID NO: 001531760640,X51007339136,6
26634,TAX INVOICE,X51007339136,7
26635,OWNED BY :,X51007339136,8
26636,SANYU SUPPLY SDN BHD (1135772-K),X51007339136,9
26637,CASH SALES COUNTER,X51007339136,10
26638,1. 2008-0040,X51007339136,11
26639,1 X 2.2000,X51007339136,12
26640,2. 2012-0029,X51007339136,13
26641,3 X 2.9000,X51007339136,14
26642,3. 7002-0014,X51007339136,15
26643,1 X 36.0000,X51007339136,16
26644,PRO ADHESIVE LABEL (WHITE),X51007339136,17
26645,2585,X51007339136,18
26646,RESTAURANT ORDER CHIT NCR,X51007339136,19
26647,"3.5""X6""",X51007339136,20
26648,SONOFAX - EC THERMAL ROLL,X51007339136,21
26649,(BLUE) - (57MMX60MMX12MM),X51007339136,22
26650,(10ROLL/PKT),X51007339136,23
26651,2.20,X51007339136,24
26652,8.70,X51007339136,25
26653,36.00,X51007339136,26
26654,SR,X51007339136,27
26655,SR,X51007339136,28
26656,SR,X51007339136,29
26657,TOTAL SALES INCLUSIVE GST @6%,X51007339136,30
26658,DISCOUNT,X51007339136,31
26659,TOTAL,X51007339136,32
26660,ROUND ADJ,X51007339136,33
26661,FINAL TOTAL,X51007339136,34
26662,CASH,X51007339136,35
26663,CHANGE,X51007339136,36
26664,46.90,X51007339136,37
26665,0.00,X51007339136,38
26666,46.90,X51007339136,39
26667,0.00,X51007339136,40
26668,46.90,X51007339136,41
26669,100.00,X51007339136,42
26670,53.10,X51007339136,43
26671,GST SUMMARY,X51007339136,44
26672,AMOUNT(RM),X51007339136,45
26673,TAX(RM),X51007339136,46
26674,SR @ 6%,X51007339136,47
26675,44.25,X51007339136,48
26676,2.65,X51007339136,49
26677,INV NO:,X51007339136,50
26678,DATE :,X51007339136,51
26679,TOTAL QTY:,X51007339136,52
26680,PRINT TIME :,X51007339136,53
26681,CS-SA-0133215,X51007339136,54
26682,28/12/2017,X51007339136,55
26683,5,X51007339136,56
26684,"THURSDAY, 28 DECEMBER, 2017 5:26:39 PM",X51007339136,57
26685,GOODS SOLD ARE NOT RETURNABLE & REFUNDABLE,X51007339136,58
26686,THANK YOU FOR YOUR PATRONAGE,X51007339136,59
26687,PLEASE COME AGAIN.,X51007339136,60
26688,TERIMA KASIH SILA DATANG LAGI,X51007339136,61
26689,** PLEASE KEEP THIS RECEIPT FOR PROVE OF,X51007339136,62
26690,PURCHASE DATE FOR I.T PRODUCT WARRANTY,X51007339136,63
26691,PURPOSE **,X51007339136,64
26692,FOLLOW US IN FACEBOOK : SANYU.STATIONERY,X51007339136,65
26693,SANYU STATIONERY SHOP,X51007339139,1
26694,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X",X51007339139,2
26695,40170 SETIA ALAM,X51007339139,3
26696,MOBILE /WHATSAPPS : +6012-918 7937,X51007339139,4
26697,TEL: +603-3362 4137,X51007339139,5
26698,GST ID NO: 001531760640,X51007339139,6
26699,TAX INVOICE,X51007339139,7
26700,OWNED BY :,X51007339139,8
26701,SANYU SUPPLY SDN BHD (1135772-K),X51007339139,9
26702,CASH SALES COUNTER,X51007339139,10
26703,1. 2046-0021,X51007339139,11
26704,2 X 5.0000,X51007339139,12
26705,POM POM (M-2314),X51007339139,13
26706,10.00,X51007339139,14
26707,SR,X51007339139,15
26708,TOTAL SALES INCLUSIVE GST @6%,X51007339139,16
26709,DISCOUNT,X51007339139,17
26710,TOTAL,X51007339139,18
26711,ROUND ADJ,X51007339139,19
26712,FINAL TOTAL,X51007339139,20
26713,CASH,X51007339139,21
26714,CHANGE,X51007339139,22
26715,10.00,X51007339139,23
26716,0.00,X51007339139,24
26717,10.00,X51007339139,25
26718,0.00,X51007339139,26
26719,10.00,X51007339139,27
26720,20.00,X51007339139,28
26721,10.00,X51007339139,29
26722,GST SUMMARY,X51007339139,30
26723,AMOUNT(RM),X51007339139,31
26724,TAX(RM),X51007339139,32
26725,SR @ 6%,X51007339139,33
26726,9.43,X51007339139,34
26727,0.57,X51007339139,35
26728,INV NO: CS-SA-0073011,X51007339139,36
26729,DATE : 21/03/2017,X51007339139,37
26730,GOODS SOLD ARE NOT RETURNABLE & REFUNDABLE,X51007339139,38
26731,THANK YOU FOR YOUR PATRONAGE,X51007339139,39
26732,PLEASE COME AGAIN.,X51007339139,40
26733,TERIMA KASIH SILA DATANG LAGI,X51007339139,41
26734,** PLEASE KEEP THIS RECEIPT FOR PROVE OF,X51007339139,42
26735,PURCHASE DATE FOR I.T PRODUCT WARRANTY,X51007339139,43
26736,PURPOSE **,X51007339139,44
26737,FOLLOW US IN FACEBOOK : SANYU.STATIONERY,X51007339139,45
26738,SANYU STATIONERY SHOP,X51007339146,1
26739,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X",X51007339146,2
26740,40170 SETIA ALAM,X51007339146,3
26741,MOBILE /WHATSAPPS : +6012-918 7937,X51007339146,4
26742,TEL: +603-3362 4137,X51007339146,5
26743,GST ID NO: 001531760640,X51007339146,6
26744,TAX INVOICE,X51007339146,7
26745,OWNED BY :,X51007339146,8
26746,SANYU SUPPLY SDN BHD (1135772-K),X51007339146,9
26747,CASH SALES COUNTER,X51007339146,10
26748,1. 2044-0137,X51007339146,11
26749,1 X 5.6000,X51007339146,12
26750,2. 2000-0002,X51007339146,13
26751,1 X 10.9000,X51007339146,14
26752,ARTLINE EG-40 GLUE STICK,X51007339146,15
26753,40G,X51007339146,16
26754,IK YELLOW SIMILI PAPER - A4,X51007339146,17
26755,70GSM (450'S/REAM),X51007339146,18
26756,5.60,X51007339146,19
26757,10.90,X51007339146,20
26758,SR,X51007339146,21
26759,SR,X51007339146,22
26760,TOTAL SALES INCLUSIVE GST @6%,X51007339146,23
26761,DISCOUNT,X51007339146,24
26762,TOTAL,X51007339146,25
26763,ROUND ADJ,X51007339146,26
26764,FINAL TOTAL,X51007339146,27
26765,CASH,X51007339146,28
26766,CHANGE,X51007339146,29
26767,16.50,X51007339146,30
26768,0.00,X51007339146,31
26769,16.50,X51007339146,32
26770,0.00,X51007339146,33
26771,16.50,X51007339146,34
26772,50.00,X51007339146,35
26773,33.50,X51007339146,36
26774,GST SUMMARY,X51007339146,37
26775,AMOUNT(RM),X51007339146,38
26776,TAX(RM),X51007339146,39
26777,SR @ 6%,X51007339146,40
26778,15.57,X51007339146,41
26779,0.93,X51007339146,42
26780,INV NO: CS-SA-0074397,X51007339146,43
26781,DATE : 28/03/2017,X51007339146,44
26782,GOODS SOLD ARE NOT RETURNABLE & REFUNDABLE,X51007339146,45
26783,THANK YOU FOR YOUR PATRONAGE,X51007339146,46
26784,PLEASE COME AGAIN.,X51007339146,47
26785,TERIMA KASIH SILA DATANG LAGI,X51007339146,48
26786,** PLEASE KEEP THIS RECEIPT FOR PROVE OF,X51007339146,49
26787,PURCHASE DATE FOR I.T PRODUCT WARRANTY,X51007339146,50
26788,PURPOSE **,X51007339146,51
26789,FOLLOW US IN FACEBOOK : SANYU.STATIONERY,X51007339146,52
26790,SANYU STATIONERY SHOP,X51007339150,1
26791,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X",X51007339150,2
26792,40170 SETIA ALAM,X51007339150,3
26793,MOBILE /WHATSAPPS : +6012-918 7937,X51007339150,4
26794,TEL: +603-3362 4137,X51007339150,5
26795,GST ID NO: 001531760640,X51007339150,6
26796,TAX INVOICE,X51007339150,7
26797,OWNED BY :,X51007339150,8
26798,SANYU SUPPLY SDN BHD (1135772-K),X51007339150,9
26799,CASH SALES COUNTER,X51007339150,10
26800,1. 7002-0014,X51007339150,11
26801,1 X 35.0000,X51007339150,12
26802,SONOFAX - EC THERMAL ROLL,X51007339150,13
26803,(BLUE) - (57MMX60MMX12MM),X51007339150,14
26804,(10ROLL/PKT),X51007339150,15
26805,35.00,X51007339150,16
26806,SR,X51007339150,17
26807,TOTAL SALES INCLUSIVE GST @6%,X51007339150,18
26808,DISCOUNT,X51007339150,19
26809,TOTAL,X51007339150,20
26810,ROUND ADJ,X51007339150,21
26811,FINAL TOTAL,X51007339150,22
26812,CASH,X51007339150,23
26813,CHANGE,X51007339150,24
26814,35.00,X51007339150,25
26815,0.00,X51007339150,26
26816,35.00,X51007339150,27
26817,0.00,X51007339150,28
26818,35.00,X51007339150,29
26819,50.00,X51007339150,30
26820,15.00,X51007339150,31
26821,GST SUMMARY,X51007339150,32
26822,AMOUNT(RM),X51007339150,33
26823,TAX(RM),X51007339150,34
26824,SR @ 6%,X51007339150,35
26825,33.02,X51007339150,36
26826,1.98,X51007339150,37
26827,INV NO: CS-SA-0097366,X51007339150,38
26828,DATE : 18/07/2017,X51007339150,39
26829,GOODS SOLD ARE NOT RETURNABLE & REFUNDABLE,X51007339150,40
26830,THANK YOU FOR YOUR PATRONAGE,X51007339150,41
26831,PLEASE COME AGAIN.,X51007339150,42
26832,TERIMA KASIH SILA DATANG LAGI,X51007339150,43
26833,** PLEASE KEEP THIS RECEIPT FOR PROVE OF,X51007339150,44
26834,PURCHASE DATE FOR I.T PRODUCT WARRANTY,X51007339150,45
26835,PURPOSE **,X51007339150,46
26836,FOLLOW US IN FACEBOOK : SANYU.STATIONERY,X51007339150,47
26837,SANYU STATIONERY SHOP,X51007339151,1
26838,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X",X51007339151,2
26839,40170 SETIA ALAM,X51007339151,3
26840,MOBILE /WHATSAPPS : +6012-918 7937,X51007339151,4
26841,TEL: +603-3362 4137,X51007339151,5
26842,GST ID NO: 001531760640,X51007339151,6
26843,TAX INVOICE,X51007339151,7
26844,OWNED BY :,X51007339151,8
26845,SANYU SUPPLY SDN BHD (1135772-K),X51007339151,9
26846,CASH SALES COUNTER,X51007339151,10
26847,1. 2012-0029,X51007339151,11
26848,3 X 2.9000,X51007339151,12
26849,RESTAURANT ORDER CHIT NCR,X51007339151,13
26850,"3.5""X6""",X51007339151,14
26851,8.70,X51007339151,15
26852,SR,X51007339151,16
26853,TOTAL SALES INCLUSIVE GST @6%,X51007339151,17
26854,DISCOUNT,X51007339151,18
26855,TOTAL,X51007339151,19
26856,ROUND ADJ,X51007339151,20
26857,FINAL TOTAL,X51007339151,21
26858,CASH,X51007339151,22
26859,CHANGE,X51007339151,23
26860,8.70,X51007339151,24
26861,0.00,X51007339151,25
26862,8.70,X51007339151,26
26863,0.00,X51007339151,27
26864,8.70,X51007339151,28
26865,10.00,X51007339151,29
26866,1.30,X51007339151,30
26867,GST SUMMARY,X51007339151,31
26868,AMOUNT(RM),X51007339151,32
26869,TAX(RM),X51007339151,33
26870,SR @ 6%,X51007339151,34
26871,8.21,X51007339151,35
26872,0.49,X51007339151,36
26873,INV NO: CS-SA-0096677,X51007339151,37
26874,DATE : 15/07/2017,X51007339151,38
26875,GOODS SOLD ARE NOT RETURNABLE & REFUNDABLE,X51007339151,39
26876,THANK YOU FOR YOUR PATRONAGE,X51007339151,40
26877,PLEASE COME AGAIN.,X51007339151,41
26878,TERIMA KASIH SILA DATANG LAGI,X51007339151,42
26879,** PLEASE KEEP THIS RECEIPT FOR PROVE OF,X51007339151,43
26880,PURCHASE DATE FOR I.T PRODUCT WARRANTY,X51007339151,44
26881,PURPOSE **,X51007339151,45
26882,FOLLOW US IN FACEBOOK : SANYU.STATIONERY,X51007339151,46
26883,SANYU STATIONERY SHOP,X51007339152,1
26884,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X",X51007339152,2
26885,40170 SETIA ALAM,X51007339152,3
26886,MOBILE /WHATSAPPS : +6012-918 7937,X51007339152,4
26887,TEL: +603-3362 4137,X51007339152,5
26888,GST ID NO: 001531760640,X51007339152,6
26889,TAX INVOICE,X51007339152,7
26890,OWNED BY :,X51007339152,8
26891,SANYU SUPPLY SDN BHD (1135772-K),X51007339152,9
26892,CASH SALES COUNTER,X51007339152,10
26893,1. 2000-0063,X51007339152,11
26894,S-69 MULTI PURPOSE PAPER,X51007339152,12
26895,40'S A4 120GSM,X51007339152,13
26896,1 X 4.5000,X51007339152,14
26897,4.50,X51007339152,15
26898,SR,X51007339152,16
26899,TOTAL SALES INCLUSIVE GST @6%,X51007339152,17
26900,4.50,X51007339152,18
26901,DISCOUNT,X51007339152,19
26902,0.00,X51007339152,20
26903,TOTAL,X51007339152,21
26904,4.50,X51007339152,22
26905,ROUND ADJ,X51007339152,23
26906,0.00,X51007339152,24
26907,FINAL TOTAL,X51007339152,25
26908,4.50,X51007339152,26
26909,CASH,X51007339152,27
26910,50.00,X51007339152,28
26911,CHANGE,X51007339152,29
26912,45.50,X51007339152,30
26913,GST SUMMARY,X51007339152,31
26914,AMOUNT(RM),X51007339152,32
26915,TAX(RM),X51007339152,33
26916,SR @ 6%,X51007339152,34
26917,4.25,X51007339152,35
26918,0.25,X51007339152,36
26919,INV NO: CS-SA-0094236,X51007339152,37
26920,DATE : 06/07/2017,X51007339152,38
26921,GOODS SOLD ARE NOT RETURNABLE & REFUNDABLE,X51007339152,39
26922,THANK YOU FOR YOUR PATRONAGE,X51007339152,40
