,text_lines,doc_id,line_id
20426,"
",X51006913070,26
20427,"$0.80 | $0.86
",X51006913070,27
20428,"
",X51006913070,28
20429,"Total Amount: $8.40
",X51006913070,29
20430,"GST @6%: $0.48
",X51006913070,30
20431,"Nett Total: $8.40
",X51006913070,31
20432,"
",X51006913070,32
20433,"Payment Mode Amount
",X51006913070,33
20434,"
",X51006913070,34
20435,"CASH $8.40
",X51006913070,35
20436,"
",X51006913070,36
20437,"Change $0.00
",X51006913070,37
20438,"
",X51006913070,38
20439,"GST Summary Amouni($) Tax($)
",X51006913070,39
20440,"
",X51006913070,40
20441,"SR = GST @6% 7.92 0.48
",X51006913070,41
20442,"GST REG #000656195584
",X51006913070,42
20443,"
",X51006913070,43
20444,"BAR WANG RICE@PERMAS JAYA
",X51006913070,44
20445,"(Price Inclusive Of GST)
",X51006913070,45
20446,"Thank You & Come Again!
",X51006913070,46
20447,"
",X51006913070,47
20448,"Like and Follaw Us on Facebook!
",X51006913070,48
20449,"Facebook.com/BarWangRice
",X51006913070,49
20450,"
",X51006913070,50
20451,"O
",X51006913070,51
20452,,X51006913070,52
20453,"Rosie
",X51006913073,1
20454,"
",X51006913073,2
20455,"UNIHAKKA INTERNATIONAL SDN BHD
",X51006913073,3
20456,"27 May 2018 18:25
",X51006913073,4
20457,"(867388-U)
",X51006913073,5
20458,"12, Jalan Tampoi 7/4,Kawasan Perindustrian
",X51006913073,6
20459,"Tampoi,81200 Johor Bahru,Johor
",X51006913073,7
20460,"TAX INVOICE
",X51006913073,8
20461,"Invoice # ; OR18052702160246
",X51006913073,9
20462,"
",X51006913073,10
20463,"Item Qty Total
",X51006913073,11
20464,"_
",X51006913073,12
20465,"
",X51006913073,13
20466,"ae
",X51006913073,14
20467,"SR 100100000053- Herbal Tea (Iced)
",X51006913073,15
20468,"$2.00 1 $2.00
",X51006913073,16
20469,"
",X51006913073,17
20470,"SR 100100000035- 1 Meat + 3 Vege
",X51006913073,18
20471,"$7.10 1 $7.10
",X51006913073,19
20472,"
",X51006913073,20
20473,"SR 100100000170- Imported Veggies
",X51006913073,21
20474,"$1.60 1 $1.60
",X51006913073,22
20475,"
",X51006913073,23
20476,"Total Amount: $10.70
",X51006913073,24
20477,"GST @6%: $0.61
",X51006913073,25
20478,"Nett Total: $10.70
",X51006913073,26
20479,"
",X51006913073,27
20480,"Payment Mode Amount
",X51006913073,28
20481,"
",X51006913073,29
20482,"CASH $10.70
",X51006913073,30
20483,"
",X51006913073,31
20484,"Change $0.00
",X51006913073,32
20485,"
",X51006913073,33
20486,"GST Summary Amount($} Tax($)
",X51006913073,34
20487,"
",X51006913073,35
20488,"SR = GST @6% 10.09 0.61
",X51006913073,36
20489,"GST REG #000656195584
",X51006913073,37
20490,"
",X51006913073,38
20491,"BAR WANG RICE@PERMAS JAYA
",X51006913073,39
20492,"(Price Inclusive Of GST)
",X51006913073,40
20493,"Thank You & Come Again!
",X51006913073,41
20494,"
",X51006913073,42
20495,"Like and Follow Us on Facebook!
",X51006913073,43
20496,"Facebook.com/BarWangRice
",X51006913073,44
20497,,X51006913073,45
20498,"TAX INVOICE
",X51006913074,1
20499,"DOMINO'S PIazZa
",X51006913074,2
20500,"GST REF NO : 001694261248
",X51006913074,3
20501,"DOMINO'S PIZ2@A TAMAN UNIVERSITI
",X51006913074,4
20502,"30, Jln Kebudayaan 7, Tmn Universiti
",X51006913074,5
20503,"81300 Skudai, Johor
",X51006913074,6
20504,"
",X51006913074,7
20505,"CARRY OUT HOW Pay By: CASH
",X51006913074,8
20506,"
",X51006913074,9
20507,"Order 2 LLL Ry :WEB 30503
",X51006913074,10
20508,"Orcler Time : 10:52:09 Bate -08/05/18
",X51006913074,11
20509,"
",X51006913074,12
20510,"Name: HS JOAN WONG
",X51006913074,13
20511,"Pickup Time: 11:07:09
",X51006913074,14
20512,"
",X51006913074,15
20513,"Qty Menu Desc Coupen Disa Price
",X51006913074,16
20514,". 6""HT (KB) | WIUELA-E 15.60
",X51006913074,17
20515,"8.90 15.60
",X51006913074,18
20516,"
",X51006913074,19
20517,"Total Items
",X51006913074,20
20518,"
",X51006913074,21
20519,"Sub-Total : 15.60
",X51006913074,22
20520,"Couron Discount 48 * 8.50
",X51006913074,23
20521,"Grand Tota : 6.70
",X51006913074,24
20522,"Payment ‘ 50.06
",X51006913074,25
20523,"Change Due : 43 .30
",X51006913074,26
20524,"*6% GST Included : 0.38
",X51006913074,27
20525,"
",X51006913074,28
20526,"SUPPORT OUR SMILE CAMPAIGH : }
",X51006913074,29
20527,"Did we smile at you?
",X51006913074,30
20528,"Let us know at
",X51006913074,31
20529,"waw.dominos.com.my/smila and
",X51006913074,32
20530,"receive a 30% off side item @-coupon
",X51006913074,33
20531,"upon survey submission
",X51006913074,34
20532,"Survey Code: WREO80740082052
",X51006913074,35
20533,"Thank you for vasiving Domino's.
",X51006913074,36
20534,"Please Come Again!
",X51006913074,37
20535,"1-300-888-3358
",X51006913074,38
20536,"wee dominoes .com.my
",X51006913074,39
20537,"
",X51006913074,40
20538,"We are compliant to the PDPA “Ui.
",X51006913074,41
20539,"Visit www.dominos.. ‘.my/terms
",X51006913074,42
20540,"to view cur Personal Data
",X51006913074,43
20541,"
",X51006913074,44
20542,"Protection «cs. -
",X51006913074,45
20543,"
",X51006913074,46
20544,"~e
",X51006913074,47
20545,"
",X51006913074,48
20546,"Owe = a by
",X51006913074,49
20547,"Dommal Food 38 ~, @hd
",X51006913074,50
20548,"Co. Ne. ws s0G0—-z. 1
",X51006913074,51
20549,,X51006913074,52
20550," 
",X51007103578,1
20551,"
",X51007103578,2
20552,"MR. D.L.Y. (Mj SON BHD
",X51007103578,3
20553,"(CO.REG :8605/1-D)
",X51007103578,4
20554,"LOT tué51-A & 1851-B, JALAN FPB 6,
",X51007103578,5
20555,"KAWASAN PERINDUSTRIAN BALAUNG,
",X51007103578,6
20556,"43300 SERI KEMBANGAN, SELANGOR
",X51007103578,7
20557,"(GST ID No :000306020352)
",X51007103578,8
20558,"(101 PUCHONG)
",X51007103578,9
20559,"TAX INVOICE-
",X51007103578,10
20560,"
",X51007103578,11
20561," 
",X51007103578,12
20562,"
",X51007103578,13
20563,"ACRYLIC TAPE 18MM#1. 54 4§
",X51007103578,14
20564,"UAI2 - 12/144
",X51007103578,15
20565,"
",X51007103578,16
20566,"9086391 4X 2.90 11.60
",X51007103578,17
20567,"DBL SIDE CLEAR ACRYLIC TAPE ¥S7106C *$
",X51007103578,18
20568,"WAIO - 8/64
",X51007103578,19
20569,"
",X51007103578,20
20570,"9554100363103 1X 11.90 11.80
",X51007103578,21
20571,"TEST PEN 886A 4§
",X51007103578,22
20572,"XGO2KA21 - 24/600
",X51007103578,23
20573,"
",X51007103578,24
20574,"9020529 i %- 1,890 1.90
",X51007103578,25
20575,"S/DRIVER 860 48 (+) *6730003*TR #S
",X51007103578,26
20576,"LF31/2 - 12/240
",X51007103578,27
20577,"
",X51007103578,28
20578,"9071681 Jakemo.a0 ~a.00
",X51007103578,29
20579,"COL.SCREWDRIVER 4° +#TR *§
",X51007103578,30
20580,"LB31 - 12/240
",X51007103578,31
20581,"
",X51007103578,32
20582,"9072218 Loyee2 50 222.50
",X51007103578,33
20583,"
",X51007103578,34
20584,"Item(s) : 5 Qty(s) : 8
",X51007103578,35
20585,"Total Incl. GST@6% RM 31.20
",X51007103578,36
20586,"EDC RM 31.20
",X51007103578,37
20587,"eeeEEEEEEEKEqT IG (VISA)
",X51007103578,38
20588,"
",X51007103578,39
20589,"GST @6% included in total RM 1.77
",X51007103578,40
20590,"
",X51007103578,41
20591,"See Ue Dk ee ee f
",X51007103578,42
20592,"06-04-18 16:46 SHO1 ZJ86 11 ROOO115147
",X51007103578,43
20593,"OPERATOR TRAINEE CASHIER
",X51007103578,44
20594,"
",X51007103578,45
20595,"EXCHANGE ARE ALLOWED WITHIN
",X51007103578,46
20596,"7 DAY WITH RECEIPT.
",X51007103578,47
20597,"STRICTLY NO CASH REFUND.
",X51007103578,48
20598,,X51007103578,49
20599,"1 [opt
",X51007103599,1
20600,"
",X51007103599,2
20601," 
",X51007103599,3
20602,"
",X51007103599,4
20603,"WR. D.1.¥. (MH) SDN BHO ~
",X51007103599,5
20604,"(CO.REG :860671-D) “<S
",X51007103599,6
20605,"LOT 1851-A & 1851-8, JALAN KPB 6, =
",X51007103599,7
20606,"KAWASAN PERINDUSTRIAN BALAKONG,
",X51007103599,8
20607,"43300 SERI KEMBANGAN, SELANGOR
",X51007103599,9
20608,"(GST 1D No + 000306020352)
",X51007103599,10
20609,"(101 PUCHONG)
",X51007103599,11
20610,"-TAX INVOICE-
",X51007103599,12
20611,"
",X51007103599,13
20612,"OPENER SS NT-005 #8
",X51007103599,14
20613,"
",X51007103599,15
20614,"AI31 - 12/108
",X51007103599,16
20615,"
",X51007103599,17
20616,"9064430 1% 8.80 8.80
",X51007103599,18
20617,"PLASTIC BAGS #5
",X51007103599,19
20618,"99999 1% 0.20 0.20
",X51007103599,20
20619,"Item(s) : 2 Qty(s) : 2
",X51007103599,21
20620,"Total Incl. GST@6% RM 9.00
",X51007103599,22
20621,"CASH RM 10.00
",X51007103599,23
20622,"CHANGE RM 1.00
",X51007103599,24
20623,"GST @6% included in total RM 0.51
",X51007103599,25
20624,"
",X51007103599,26
20625,"posse Se a
",X51007103599,27
20626,"
",X51007103599,28
20627,"11-04-18 17:42 SHO1 1J86 12 ROOG116475
",X51007103599,29
20628,"OPERATOR TOIT - NUR FATIHAH
",X51007103599,30
20629,"
",X51007103599,31
20630,"EXCHANGE ARE ALLOWED WITHIN
",X51007103599,32
20631,"7 DAY WITH RECEIPT.
",X51007103599,33
20632,"STRICTLY NO CASH REFUND.
",X51007103599,34
20633,,X51007103599,35
20634,"aS Op Wp ts ce BO
",X51007103639,1
20635,"
",X51007103639,2
20636,". 5 Ay Ob by,
",X51007103639,3
20637,"a Sy os ft - ay f yg My i,
",X51007103639,4
20638,"eae &p 0 us “ag Wn Np Ly,» ty,
",X51007103639,5
20639,"
",X51007103639,6
20640,"—— 4 I,
",X51007103639,7
20641,"3 (204 0%b aS co6
",X51007103639,8
20642,"
",X51007103639,9
20643,"MR. D.T.¥. (M) SON BHD
",X51007103639,10
20644,"(CO.REG :860671-D)
",X51007103639,11
20645,"LOT 1851-A & 1851-B, JALAN KPB 6,
",X51007103639,12
20646,"KAWASAN PERINDUSTRIAN BALAKONG,
",X51007103639,13
20647,"43300 SERI KEMBANGAN, SELANGOR
",X51007103639,14
20648,"(GST ID No :000306020352)
",X51007103639,15
20649,"(101 PUCHONG)
",X51007103639,16
20650,"~TAX INVOICE-
",X51007103639,17
20651,"
",X51007103639,18
20652,"CAULKING GUN #5
",X51007103639,19
20653,"KE41-51/2 - 50
",X51007103639,20
20654,"
",X51007103639,21
20655,"9071604 1X 6.30 6,30
",X51007103639,22
20656,"S/B HEAVY DUTY SCOURPAD 58 B315 #8
",X51007103639,23
20657,"WA10 - 24/72
",X51007103639,24
20658,"
",X51007103639,25
20659,"9555559040027 2X 2.50 5.00
",X51007103639,26
20660,"VIP HANDLE DUSTPAN 370 2.5’ ¥S
",X51007103639,27
20661,"WAI2 - 12/144
",X51007103639,28
20662,"
",X51007103639,29
20663,"9555221303467 1X 3.90 3.90
",X51007103639,30
20664,"PLASTIC BAGS *S
",X51007103639,31
20665,"99999 1X02 0020
",X51007103639,32
20666,"Item(s) : 4 Qty(s) : 5
",X51007103639,33
20667,"Total Incl. GST@6y RM 15.40
",X51007103639,34
20668,"CASH RM 15.40
",X51007103639,35
20669,"
",X51007103639,36
20670,"ast @6% included in total RM 0,87
",X51007103639,37
20671,"
",X51007103639,38
20672,"19- 04-18 17:39 SHOI 2J86 11 R0001 18073
",X51007103639,39
20673,"OPERATOR TRAINEE CASHIER
",X51007103639,40
20674,"
",X51007103639,41
20675,"EXCHANGE ARE ALLOWED WITHIN
",X51007103639,42
20676,"
",X51007103639,43
20677,"7 DAY WITH RECEIPT.
",X51007103639,44
20678,"STRICTLY NO CASH REFUND.
",X51007103639,45
20679,"
",X51007103639,46
20680,"Ss AAU TTT Ly TTY 0
",X51007103639,47
20681,,X51007103639,48
20682,"f
",X51007103641,1
20683,"
",X51007103641,2
20684,"Te
",X51007103641,3
20685,"
",X51007103641,4
20686,"MR. O.1.Y. (M) SDN BHD
",X51007103641,5
20687,"(CO.REG :860671-D)
",X51007103641,6
20688,"LOT 1851-A & 1851-B, JALAN KPB 6,
",X51007103641,7
20689,"KAWASAN PERINDUSTRIAN BALAKONG,
",X51007103641,8
20690,"43300 SERI KEMBANGAN, SELANGOR
",X51007103641,9
20691,"(GST ID No :000306020352)
",X51007103641,10
20692,"(101 PUCHONG)
",X51007103641,11
20693,"-TAX INVOICE-
",X51007103641,12
20694,"DOUBLE EXT BOX 10Y 40/016 CBD4110 *S
",X51007103641,13
20695,"WA29 - 20
",X51007103641,14
20696,"9553114461423 1X 25.90 25.90
",X51007103641,15
20697,"SPONGE S/MAGIC 4S *
",X51007103641,16
20698,"GBO6 - 24/288
",X51007103641,17
20699,"
",X51007103641,18
20700,"§
",X51007103641,19
20701,"
",X51007103641,20
20702,"9064350 1X 0.90 0.90
",X51007103641,21
20703,"SPONGE MESH F004-4S «5
",X51007103641,22
20704,"BD52 - 10/100
",X51007103641,23
20705,"6928794601200 1X 2,30 2.30
",X51007103641,24
20706,"COLANDER RM20202# *S
",X51007103641,25
20707,"BQ21-31/2 - 12/144
",X51007103641,26
20708,"6926292505723 1X §.50 5.50
",X51007103641,27
20709,"PLASTIC BAGS «5
",X51007103641,28
20710,"99999 1X 0.20 0.20
",X51007103641,29
20711,"Item(s) : 5 Qty(s) : 5
",X51007103641,30
20712,"- Total Incl. GST@6% <RM_34.80 \
",X51007103641,31
20713,"CASH RM 100.00
",X51007103641,32
20714,"CHANGE RM 65.20
",X51007103641,33
20715,"
",X51007103641,34
20716,"Abe ore ee ee +
",X51007103641,35
20717,"19-04-18 18:04 SHO! ZJ86 T1 ROOO118085
",X51007103641,36
20718,"OPERATOR TRAINEE CASHIER
",X51007103641,37
20719,"
",X51007103641,38
20720,"EXCHANGE ARE ALLOWED WITHIN
",X51007103641,39
20721,"
",X51007103641,40
20722,"7 DAY WITH RECEIPT.
",X51007103641,41
20723,"STRICTLY NO CASH REFUND.
",X51007103641,42
20724,"
",X51007103641,43
20725,"Nr AVP iy
",X51007103641,44
20726,,X51007103641,45
20727,"5 (Roy obY
",X51007103643,1
20728,"
",X51007103643,2
20729,"MR. D.I.¥. (M) SDN BHD
",X51007103643,3
20730,"(CO.REG :860671-D)
",X51007103643,4
20731,"LOT 1851-A & 1851-B, JALAN KPB &,
",X51007103643,5
20732,"KAWASAN PERINDUSTRIAN BALAKONG,
",X51007103643,6
20733,"43300 SERI KEMBANGAN, SELANGOR
",X51007103643,7
20734,"(GST ID No :000306020352)
",X51007103643,8
20735,"(101 PUCHONG)
",X51007103643,9
20736,"-TAX INVOICE-
",X51007103643,10
20737,"DOUBLE EXT BOX 10Y 40/016 CBD4110 *58
",X51007103643,11
20738,"WA29 - 20
",X51007103643,12
20739,"
",X51007103643,13
20740,"9553114461423 1X 25.90 25.90
",X51007103643,14
20741,"SPONGE S/MAGIC 45 *S
",X51007103643,15
20742,"GBO6 - 24/288
",X51007103643,16
20743,"
",X51007103643,17
20744,"9064350 1X 0.90 0.90
",X51007103643,18
20745,"SPONGE MESH F004-48 *§
",X51007103643,19
20746,"BD52 - 10/100
",X51007103643,20
20747,"
",X51007103643,21
20748,"6928794601200 1X 2.30 2.30
",X51007103643,22
20749,"COLANDER RM20202# *S
",X51007103643,23
20750,"BQ21-31/2 - 12/144
",X51007103643,24
20751,"
",X51007103643,25
20752,"6926292505723 1 Xe 6250: oy 5250
",X51007103643,26
20753,"PLASTIC BAGS ¥5
",X51007103643,27
20754,"99999 1X 0.20 0.20
",X51007103643,28
20755,"Item(s) : 5 Qty(s) : 5
",X51007103643,29
20756,"Total Incl. GST@6% <RM_34.80 \
",X51007103643,30
20757,"CASH RM 100.00
",X51007103643,31
20758,"CHANGE RM 65.20
",X51007103643,32
20759,"
",X51007103643,33
20760,"GST @6% included in total RM 1,97
",X51007103643,34
20761,"
",X51007103643,35
20762,"19-04-18 18:04 SHO ZJ86 = 11 2000118085
",X51007103643,36
20763,"OPERATOR TRAINEE CASHIER
",X51007103643,37
20764,"
",X51007103643,38
20765,"EXCHANGE ARE ALLOWED WITHIN
",X51007103643,39
20766,"7 DAY WITH RECEIPT.
",X51007103643,40
20767,"STRICTLY NO CASH REFUND.
",X51007103643,41
20768,"
",X51007103643,42
20769,"ee
",X51007103643,43
20770,"
",X51007103643,44
20771,"SUPA APIZRRINIAPRI DIA PEIIA EDI OT RIT/ETISTTIEIRTIATENTEBDIRGD QW
",X51007103643,45
20772,"
",X51007103643,46
20773," 
",X51007103643,47
20774,,X51007103643,48
20775,"yeoyouy ss
",X51007103675,1
20776,"
",X51007103675,2
20777,"MR. D.T.Y. (M) SDN BHD
",X51007103675,3
20778,"(CO.REG :860671-D)
",X51007103675,4
20779,"LOT 1851-A & 1851-B, JALAN KPB 6,
",X51007103675,5
20780,"KAWASAN PERINDUSTRIAN BALAKONG,
",X51007103675,6
20781,"43300 SERI KEMBANGAN, SELANGOR
",X51007103675,7
20782,"(GST ID No :000306020352)
",X51007103675,8
20783,"(TOI PUCHONG )
",X51007103675,9
20784,"-TAX INVOICE-
",X51007103675,10
20785,"RUBBER BOOTS P/S68BK-SIZE8 (BLACK) #8
",X51007103675,11
20786,"WABO - 6/48
",X51007103675,12
20787,"9555590501204 1% 9.90 9.90
",X51007103675,13
20788,"SEKOPLAS H/D GARBAGE 89cm#117cm 10s #8
",X51007103675,14
20789,"WA57 - 16
",X51007103675,15
20790,"
",X51007103675,16
20791,"9557002081113 4X 9.50 38.00
",X51007103675,17
20792,"
",X51007103675,18
20793,"PLASTIC BAGS *§
",X51007103675,19
20794,"99999 1X 0.20 0.20
",X51007103675,20
20795,"
",X51007103675,21
20796,"Item(s) : 3 Qty(s) : 6
",X51007103675,22
20797,"Total Incl. GST@6% RM 48.10
",X51007103675,23
20798,"CASH RM 50.20
",X51007103675,24
20799,"CHANGE RM 2.10
",X51007103675,25
20800,"
",X51007103675,26
20801,"GST @6% included in total RM 2.72
",X51007103675,27
20802,"
",X51007103675,28
20803,"25-04-18 16:46 SHO] ZJ86 11 RO00119242
",X51007103675,29
20804,"OPERATOR TRAINEE CASHIER
",X51007103675,30
20805,"
",X51007103675,31
20806,"EXCHANGE ARE ALLOWED WITHIN
",X51007103675,32
20807,"7 DAY WITH RECEIPT.
",X51007103675,33
20808,"STRICTLY NO CASH REFUND.
",X51007103675,34
20809,,X51007103675,35
20810," 
",X51007103681,1
20811," 
",X51007103681,2
20812,"
",X51007103681,3
20813,"5)go0—~ |
",X51007103681,4
20814,"eS
",X51007103681,5
20815,"¥ ~~
",X51007103681,6
20816,"MR. O.1.Y. (M) SDN BHD
",X51007103681,7
20817,"(CO.REG :860671-D) ne
",X51007103681,8
20818,"LOT 1851-A & 1851-B, JALAN KPB 6, (a
",X51007103681,9
20819,"KANIASAN PERINDUSTRIAN BALAKONG,
",X51007103681,10
20820,"43300 SERI KEMBANGAN, SELANGOR
",X51007103681,11
20821,"(GST ID No ;000306020352)
",X51007103681,12
20822,"(101 PUCHONG)
",X51007103681,13
20823,"-TAX INVOICE-
",X51007103681,14
20824,"
",X51007103681,15
20825,"BRUSH 1, 5’ 628 ¥S
",X51007103681,16
20826,"KE51 - 12/720
",X51007103681,17
20827,"
",X51007103681,18
20828,"9071503 foe 2alO* 2.10
",X51007103681,19
20829,"Item(s) : 1 Qty(s) : 1
",X51007103681,20
20830,"Total Incl. GST@6% RM 2, 10
",X51007103681,21
20831,"CASH RM 2.10
",X51007103681,22
20832,"
",X51007103681,23
20833,"GST @6% included in total RM 0.12
",X51007103681,24
20834,"
",X51007103681,25
20835,"28-04- 18 16:59 SHO1 2J86 «12 R000120516
",X51007103681,26
20836,"OPERATOR TRAINEE CASHIER
",X51007103681,27
20837,"
",X51007103681,28
20838,"EXCHANGE ARE ALLOWED WITHIN
",X51007103681,29
20839,"
",X51007103681,30
20840,"7 DAY WITH RECEIPT.
",X51007103681,31
20841,"STRICTLY NO CASH REFUND.
",X51007103681,32
20842,"
",X51007103681,33
20843,"a gps suce fe no nerononvce ———
",X51007103681,34
20844,,X51007103681,35
20845," 
",X51007103688,1
20846,"
",X51007103688,2
20847,"SWE OX
",X51007103688,3
20848,"
",X51007103688,4
20849,"MR. D.I.Y. (M) SDN BHD
",X51007103688,5
20850,"(CO.REG :860671-D)
",X51007103688,6
20851,"LOT 1851-A & 1851-B, JALAN KPB 6,
",X51007103688,7
20852,"KAWASAN PERINOUSTRIAN BALAKONG,
",X51007103688,8
20853,"43300 SERI KEMBANGAN, SELANGOR
",X51007103688,9
20854,"(GST ID No :000306020352)
",X51007103688,10
20855,"(IOI PUCHONG)
",X51007103688,11
20856,"-TAX INVOICE-
",X51007103688,12
20857,"SEKOPLAS H/D GARBAGE 89cm*117cm 10s  *S
",X51007103688,13
20858,"WA57 - 16
",X51007103688,14
20859,"
",X51007103688,15
20860,"9557002081113 4X 9.50 38.00
",X51007103688,16
20861,"Item(s) : 1 Qty(s) : 4
",X51007103688,17
20862,"Total Incl. GST@Bx RM 38.00
",X51007103688,18
20863,"CASH RM 50.00
",X51007103688,19
20864,"> CHANGE RM 12.00
",X51007103688,20
20865,"()
",X51007103688,21
20866,"a @6% included in total RM 2.15
",X51007103688,22
20867,"
",X51007103688,23
20868,"27. 04-18 16:26 SHO] Zu86 = T2 R000120718
",X51007103688,24
20869,"OPERATOR TRAINEE CASHIER
",X51007103688,25
20870,"
",X51007103688,26
20871,"EXCHANGE ARE ALLOWED WITHIN
",X51007103688,27
20872,"7 DAY WITH RECEIPT,
",X51007103688,28
20873,"STRICTLY NO CASH REFUND.
",X51007103688,29
20874,,X51007103688,30
20875,"‘76
",X51007103691,1
20876,"
",X51007103691,2
20877,"Sg ret “SEG? 6 USC GC
",X51007103691,3
20878,"BUNT ale, Pa
",X51007103691,4
20879,"
",X51007103691,5
20880,"Op, 4B, Gg
",X51007103691,6
20881,"
",X51007103691,7
20882,"SF Ben Li, “i
",X51007103691,8
20883,"
",X51007103691,9
20884,"AEON CO. (M) BHD (126926-H) —
",X51007103691,10
20885,"
",X51007103691,11
20886,"3RD FLR, AEON TAMAN HALURI SC
",X51007103691,12
20887,"JLN JEJAKA, TAMAN MALURT
",X51007103691,13
20888,"CHERAS, 55100 KUALA LUMPUR
",X51007103691,14
20889,"GST ID ; 002017394688
",X51007103691,15
20890,"SHOPPING HOURS
",X51007103691,16
20891,"1000 HRS - 2200 HRS
",X51007103691,17
20892,"1000 HRS - 2300 HRS
",X51007103691,18
20893,"
",X51007103691,19
20894,"SUN-THU: 1
",X51007103691,20
20895,"FRI-SAT :1
",X51007103691,21
20896,"
",X51007103691,22
20897,"4 ouoes142384
",X51007103691,23
20898,"MUNCHY S CRE w
",X51007103691,24
20899,"3x 060005709410 / 18
",X51007103691,25
20900,"TOPYALU BES
",X51007103691,26
20901,"
",X51007103691,27
20902," 
",X51007103691,28
20903,"
",X51007103691,29
20904,"Sub- tata! i il
",X51007103691,30
20905,"Total Sales Incl GST
",X51007103691,31
20906,"
",X51007103691,32
20907," 
",X51007103691,33
20908,"
",X51007103691,34
20909," 
",X51007103691,35
20910,"
",X51007103691,36
20911,"Rounding Adj 0.01
",X51007103691,37
20912,"Total After Adj Inc] GST 26.10
",X51007103691,38
20913,"CASH 50.00
",X51007103691,39
20914,"Ttem Count 4 Change Amt 23.90
",X51007103691,40
20915,"
",X51007103691,41
20916,"Invoice No: 2018042810080010525
",X51007103691,42
20917,"
",X51007103691,43
20918,"a
",X51007103691,44
20919,"
",X51007103691,45
20920,"GST Summary Amount Tax
",X51007103691,46
20921,"SR @ 6% 24.63 1.48
",X51007103691,47
20922,"Total 24.63 1.48
",X51007103691,48
20923,"
",X51007103691,49
20924,"28/04/2018 15:35 1008 601 0010325
",X51007103691,50
20925,"0304862 HEMADAS A/L BALOO
",X51007103691,51
20926,"
",X51007103691,52
20927,"AEON BANDAR PUCHONG
",X51007103691,53
20928,"TEL 1-300-80-AEON (2366)
",X51007103691,54
20929,"THANK YOU FOR YOUR PATRONAGE
",X51007103691,55
20930,"PLEASE COME AGAIN
",X51007103691,56
20931,"
",X51007103691,57
20932,"NM
",X51007103691,58
20933,,X51007103691,59
20934,"340g §
",X51007103692,1
20935,"
",X51007103692,2
20936,"MR. D.1.¥. (M) SDN BHD
",X51007103692,3
20937,"(CO.REG :860671-D)
",X51007103692,4
20938,"LOT 1851-A & 1851-B, JALAN KPB 6,
",X51007103692,5
20939,"KAHASAN PERINDUSTRIAN BALAKONG,
",X51007103692,6
20940,"43300 SERI KEMBANGAN, SELANGOR
",X51007103692,7
20941,"(GST ID No :000306020352)
",X51007103692,8
20942,"(101 PUCHONG)
",X51007103692,9
20943,"-TAX INVOICE-
",X51007103692,10
20944,"
",X51007103692,11
20945,"ALUMINIUM FOIL 25S0# Z0CNET. 62M #8
",X51007103692,12
20946,"
",X51007103692,13
20947,"BJ41/2-52 - 24
",X51007103692,14
20948,"
",X51007103692,15
20949,"8069295 1% 6.50 26.50
",X51007103692,16
20950,"SEKOPLAS H/D GARBAGE 89cm#117cem 10s = #8
",X51007103692,17
20951,"WASB - 16
",X51007103692,18
20952,"
",X51007103692,19
20953,"9557002081113 § X 9.50 47.50
",X51007103692,20
20954,"
",X51007103692,21
20955,"PLASTIC BAGS #5
",X51007103692,22
20956,"99999 1X 0.20 0.20
",X51007103692,23
20957,"
",X51007103692,24
20958,"Item(s) : 3 aty(s) if
",X51007103692,25
20959,"Total Incl. GST@6% RM 55.20
",X51007103692,26
20960,"CASH RM 100,20
",X51007103692,27
20961,"CHANGE RM 47.00
",X51007103692,28
20962,"
",X51007103692,29
20963,"GST @6% included in total RM 3.01
",X51007103692,30
20964,"
",X51007103692,31
20965,"fs 5 ER Se eee a8 F:
",X51007103692,32
20966,"28-04-18 15:40 SHO1 ZJ86 13 RO00064333
",X51007103692,33
20967,"OPERATOR TRAINEE CASHIER
",X51007103692,34
20968,"
",X51007103692,35
20969,"EXCHANGE ARE ALLOWED WITHIN
",X51007103692,36
20970,"
",X51007103692,37
20971,"¢ DAY WITH RECEIPT.
",X51007103692,38
20972,"STRICTLY NO CASH REFUND.
",X51007103692,39
20973,"
",X51007103692,40
20974,"ee rene TEI
",X51007103692,41
20975,,X51007103692,42
20976,"~~ AY py Fe, —_
",X51007103702,1
20977,"Nay Agats Sven g ""ZL Pang
",X51007103702,2
20978,"‘y. e,
",X51007103702,3
20979,"GODS orn 8 ge
",X51007103702,4
20980,"
",X51007103702,5
20981,"MR. O.T.¥. (M) SON BHD
",X51007103702,6
20982,"(CO.REG :860671-D)
",X51007103702,7
20983,"LOT 1851-A &@ 1851-B, JALAN KpB 6,
",X51007103702,8
20984,"KAWASAN PERINDUSTRIAN BALAKONG,
",X51007103702,9
20985,"43300 SERI KEMBANGAN, SELANGOR
",X51007103702,10
20986,"(GST ID No :000306020352)
",X51007103702,11
20987,"(IOI PUCHONG)
",X51007103702,12
20988,"-TAX INVOICE-
",X51007103702,13
20989,"
",X51007103702,14
20990,"LAVA FOOD CONTAINER FC202 50Q0m\ *S
",X51007103702,15
20991,"WA26 - 12/144
",X51007103702,16
20992,"
",X51007103702,17
20993,"9555047302026 ] 1.80 1.80
",X51007103702,18
20994,"LAVA CANISTER CST7700 Sera *S
",X51007103702,19
20995,"WA33 - 12/144
",X51007103702,20
20996,"
",X51007103702,21
20997,"9555047301890 2X 1.60 3.20
",X51007103702,22
